iteration,test_acc,actions
12,0.2032,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.5121754  0.27524084 0.         0.21258376]
  [0.         1.         0.         0.         0.        ]
  [0.40483939 0.         0.06264525 0.53251536 0.        ]
  [0.         0.267593   0.20219879 0.         0.53020822]]]"
13,0.2032,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.5188213  0.27256248 0.         0.20861622]
  [0.         1.         0.         0.         0.        ]
  [0.40301403 0.         0.05629111 0.54069485 0.        ]
  [0.         0.26512372 0.20340574 0.         0.53147053]]]"
14,0.2032,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.52881101 0.26892453 0.         0.20226446]
  [0.         1.         0.         0.         0.        ]
  [0.40203196 0.         0.04798143 0.54998661 0.        ]
  [0.         0.26163212 0.20518137 0.         0.5331865 ]]]"
15,0.2032,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.5454481  0.25647741 0.         0.19807449]
  [0.         1.         0.         0.         0.        ]
  [0.39723092 0.         0.034503   0.56826608 0.        ]
  [0.         0.25353156 0.20918777 0.         0.53728068]]]"
16,0.2032,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.56997706 0.23279141 0.         0.19723154]
  [0.         1.         0.         0.         0.        ]
  [0.39344979 0.         0.01815352 0.58839669 0.        ]
  [0.         0.24002928 0.21597893 0.         0.54399179]]]"
17,0.3602149253731343,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.59335699 0.2225622  0.         0.18408081]
  [0.         1.         0.         0.         0.        ]
  [0.40252728 0.         0.01216156 0.58531116 0.        ]
  [0.         0.22779354 0.22323208 0.         0.54897438]]]"
18,0.4378626150683707,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.61317569 0.24306943 0.         0.14375487]
  [0.         1.         0.         0.         0.        ]
  [0.40566813 0.         0.01638722 0.57794465 0.        ]
  [0.         0.21612166 0.23166449 0.         0.55221385]]]"
19,0.39902089552238806,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.63512876 0.29478709 0.         0.07008415]
  [0.         1.         0.         0.         0.        ]
  [0.43506756 0.         0.02647951 0.53845294 0.        ]
  [0.         0.21803532 0.23355005 0.         0.54841463]]]"
20,0.4350925373134329,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.65905117 0.28898438 0.         0.05196445]
  [0.         1.         0.         0.         0.        ]
  [0.5060226  0.         0.04189377 0.45208364 0.        ]
  [0.         0.20656297 0.24167481 0.         0.55176222]]]"
21,0.5563718652247743,"[[[0.         0.         0.98990512 0.01009488 0.        ]
  [0.         0.66103353 0.26831213 0.         0.07065433]
  [0.         1.         0.         0.         0.        ]
  [0.44692134 0.         0.027953   0.52512566 0.        ]
  [0.         0.19222276 0.24855475 0.         0.55922249]]]"
22,0.4180119402985075,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.64137208 0.35862792 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.57001535 0.         0.06189292 0.36809173 0.        ]
  [0.         0.22435323 0.23479409 0.         0.54085268]]]"
23,0.35202388059701495,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.65036846 0.31767541 0.         0.03195613]
  [0.         1.         0.         0.         0.        ]
  [0.58421974 0.         0.08134196 0.3344383  0.        ]
  [0.         0.20918788 0.24292505 0.         0.54788707]]]"
24,0.3102328358208955,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.5211453  0.4788547  0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.86204459 0.         0.13795541 0.         0.        ]
  [0.00559771 0.27182407 0.21630307 0.         0.50627516]]]"
25,0.4137724908392171,"[[[0.         0.         1.         0.         0.        ]
  [0.16562216 0.4515904  0.28800463 0.         0.09478281]
  [0.         1.         0.         0.         0.        ]
  [0.85211307 0.         0.14788693 0.         0.        ]
  [0.0040391  0.32461955 0.18068227 0.         0.49065908]]]"
26,0.5591869514701939,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.60999901 0.3232833  0.         0.0667177 ]
  [0.         1.         0.         0.         0.        ]
  [0.6176765  0.         0.07241879 0.30990471 0.        ]
  [0.         0.26277014 0.21140147 0.         0.52582839]]]"
27,0.5170132094020914,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.63093401 0.36906599 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.62571174 0.         0.07954527 0.29474299 0.        ]
  [0.         0.23856027 0.22762867 0.         0.53381106]]]"
28,0.3354089552238806,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.72029495 0.22800814 0.         0.0516969 ]
  [0.         1.         0.         0.         0.        ]
  [0.63022887 0.         0.         0.36977113 0.        ]
  [0.         0.30978033 0.1802931  0.         0.50992657]]]"
29,0.3393194029850746,"[[[0.         0.         1.         0.         0.        ]
  [0.76027988 0.15290043 0.08681969 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.0040311  0.35338783 0.16885887 0.         0.4737222 ]]]"
30,0.5242098132094022,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.41946122 0.39477198 0.         0.1857668 ]
  [0.         1.         0.         0.         0.        ]
  [0.50149535 0.         0.19098259 0.30752206 0.        ]
  [0.         0.2733755  0.20857624 0.         0.51804826]]]"
31,0.4764667441236929,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.55863688 0.44136312 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.52045538 0.         0.10891547 0.37062915 0.        ]
  [0.         0.2555855  0.21828171 0.         0.52613279]]]"
32,0.5567059433372062,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.66597869 0.32633954 0.         0.00768176]
  [0.         1.         0.         0.         0.        ]
  [0.61422574 0.         0.06009181 0.32568245 0.        ]
  [0.         0.23293322 0.22874204 0.         0.53832475]]]"
33,0.5956143355080884,"[[[0.         0.         0.99280468 0.00719532 0.        ]
  [0.         0.64082354 0.31919136 0.         0.0399851 ]
  [0.         1.         0.         0.         0.        ]
  [0.42551636 0.         0.04414713 0.53033651 0.        ]
  [0.         0.20351562 0.2437449  0.         0.55273948]]]"
34,0.34607081955492,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.6549573  0.3450427  0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.43109287 0.         0.00185146 0.56705568 0.        ]
  [0.         0.20028452 0.24753744 0.         0.55217804]]]"
35,0.3471283582089552,"[[[0.         0.         1.         0.         0.        ]
  [0.04772035 0.95227965 0.         0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.00338905 0.25143383 0.2256794  0.         0.51949772]]]"
36,0.48813284475824475,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.41466622 0.08056727 0.         0.50476651]
  [0.         1.         0.         0.         0.        ]
  [0.64682878 0.         0.10775828 0.24541293 0.        ]
  [0.00254583 0.34252515 0.15846941 0.         0.49645961]]]"
37,0.15072238805970148,"[[[0.         0.         1.         0.         0.        ]
  [0.76361059 0.07571055 0.16067886 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.89348024 0.         0.10651976 0.         0.        ]
  [0.00966583 0.36883606 0.16137275 0.         0.46012536]]]"
38,0.3389194029850746,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.77341828 0.22658172 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.86396659 0.         0.13603341 0.         0.        ]
  [0.00565515 0.22528157 0.24020322 0.         0.52886006]]]"
39,0.5268532666011262,"[[[0.         0.         0.90636067 0.09363933 0.        ]
  [0.         0.61101639 0.09475516 0.         0.29422845]
  [0.         1.         0.         0.         0.        ]
  [0.49024434 0.         0.02682913 0.48292653 0.        ]
  [0.         0.18939549 0.24290299 0.         0.56770153]]]"
40,0.6127856644919116,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.56703217 0.43296783 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.56159291 0.         0.10576613 0.33264096 0.        ]
  [0.         0.25662063 0.21819064 0.         0.52518874]]]"
41,0.4584179104477612,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.63704472 0.36295528 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.56110305 0.         0.06026294 0.37863401 0.        ]
  [0.         0.22891718 0.23242436 0.         0.53865847]]]"
42,0.25871641791044775,"[[[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 7.07140474e-01 2.92859526e-01 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [6.90111582e-01 0.00000000e+00 6.87305613e-02 2.41157857e-01
   0.00000000e+00]
  [5.92225281e-04 2.08995921e-01 2.43491273e-01 0.00000000e+00
   5.46920581e-01]]]"
43,0.3533127178478863,"[[[0.         0.         1.         0.         0.        ]
  [0.56725998 0.33226078 0.         0.         0.10047924]
  [0.         1.         0.         0.         0.        ]
  [0.870136   0.         0.129864   0.         0.        ]
  [0.01579769 0.29979255 0.19316765 0.         0.49124211]]]"
44,0.5105444633121816,"[[[0.         0.         1.         0.         0.        ]
  [0.5460731  0.17095526 0.         0.         0.28297164]
  [0.         1.         0.         0.         0.        ]
  [0.91296692 0.         0.08703308 0.         0.        ]
  [0.01134122 0.44255773 0.10427866 0.         0.44182239]]]"
45,0.6141295200643488,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.48515409 0.20008496 0.         0.31476094]
  [0.         1.         0.         0.         0.        ]
  [0.48501341 0.         0.06751836 0.44746824 0.        ]
  [0.         0.30017046 0.18265518 0.         0.51717436]]]"
46,0.37199402985074626,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.54394728 0.45605272 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.46084835 0.         0.08626857 0.45288308 0.        ]
  [0.         0.24707252 0.22442937 0.         0.5284981 ]]]"
47,0.26222382697291985,"[[[0.         0.         1.         0.         0.        ]
  [0.12262659 0.46585016 0.41152325 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.8759396  0.         0.1240604  0.         0.        ]
  [0.00948139 0.26823349 0.21839982 0.         0.5038853 ]]]"
48,0.3360477611940299,"[[[0.         0.         1.         0.         0.        ]
  [0.34162832 0.26680056 0.         0.         0.39157112]
  [0.         1.         0.         0.         0.        ]
  [0.86496928 0.         0.11272228 0.02230844 0.        ]
  [0.0105533  0.39601567 0.13052695 0.         0.46290407]]]"
49,0.47285469657699525,"[[[0.         0.         1.         0.         0.        ]
  [0.86828036 0.13171964 0.         0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.01272839 0.21249354 0.25502853 0.         0.51974953]]]"
50,0.6533121101081419,"[[[0.         0.         0.97009036 0.02990964 0.        ]
  [0.         0.46460351 0.08012618 0.         0.45527032]
  [0.         1.         0.         0.         0.        ]
  [0.48371205 0.         0.05085898 0.46542897 0.        ]
  [0.         0.32139596 0.16142357 0.         0.51718047]]]"
51,0.48784084368576275,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.49463312 0.50536688 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.47705688 0.         0.13260576 0.39033736 0.        ]
  [0.         0.26898096 0.21343982 0.         0.51757922]]]"
52,0.46618071320046467,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.61440806 0.38559194 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.85669454 0.         0.14330546 0.         0.        ]
  [0.00433434 0.25237341 0.22178443 0.         0.52150782]]]"
53,0.2676597014925373,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.58187091 0.41354433 0.         0.00458476]
  [0.         1.         0.         0.         0.        ]
  [0.77104309 0.         0.16193873 0.06701818 0.        ]
  [0.00496751 0.25482522 0.22008561 0.         0.52012166]]]"
54,0.37214092412190547,"[[[0.         0.         1.         0.         0.        ]
  [0.58083201 0.15573172 0.00200693 0.         0.26142934]
  [0.         1.         0.         0.         0.        ]
  [0.84834835 0.         0.15165165 0.         0.        ]
  [0.01746076 0.37452133 0.14907121 0.         0.4589467 ]]]"
55,0.5065943694700151,"[[[0.         0.         1.         0.         0.        ]
  [0.46704829 0.17058471 0.         0.         0.362367  ]
  [0.         1.         0.         0.         0.        ]
  [0.84002721 0.         0.07846467 0.08150812 0.        ]
  [0.01155199 0.50055367 0.06782652 0.         0.42006782]]]"
56,0.6817480382518546,"[[[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 4.46284733e-01 2.28737488e-01 0.00000000e+00
   3.24977779e-01]
  [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [6.28534720e-01 0.00000000e+00 8.99759789e-02 2.81489301e-01
   0.00000000e+00]
  [2.59537969e-04 3.74062130e-01 1.45144182e-01 0.00000000e+00
   4.80534149e-01]]]"
57,0.48840990258289396,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.50909252 0.49090748 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.28663119 0.         0.10098583 0.61238297 0.        ]
  [0.         0.23961234 0.22960385 0.         0.53078381]]]"
58,0.5864862990437036,"[[[0.         0.         1.         0.         0.        ]
  [0.66985205 0.         0.33014795 0.         0.        ]
  [0.         0.47481231 0.52518769 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00734243 0.48110176 0.12100159 0.         0.39055421]]]"
59,0.6291205648404683,"[[[0.         0.         1.         0.         0.        ]
  [0.17807337 0.36616858 0.45575805 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.3453255  0.17438647 0.         0.48028802]]]"
60,0.6066522834927162,"[[[0.         0.         0.97620418 0.02379582 0.        ]
  [0.         0.56779342 0.43220658 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.20119725 0.24542812 0.         0.55337463]]]"
61,0.5200804003932433,"[[[0.         0.         1.         0.         0.        ]
  [0.56462632 0.         0.43537368 0.         0.        ]
  [0.         0.46922546 0.53077454 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00778279 0.43553793 0.14168228 0.         0.414997  ]]]"
62,0.6294606488515506,"[[[0.         0.         1.         0.         0.        ]
  [0.95944935 0.         0.04055065 0.         0.        ]
  [0.         0.74577504 0.25422496 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.4170161  0.14971748 0.         0.43326643]]]"
63,0.42018496737867544,"[[[0.         0.         1.         0.         0.        ]
  [0.26635646 0.34782002 0.38582352 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.31874709 0.19151142 0.         0.48974149]]]"
64,0.6244454374832424,"[[[0.         0.         0.94188535 0.05811465 0.        ]
  [0.         0.60383688 0.10432934 0.         0.29183378]
  [0.         1.         0.         0.         0.        ]
  [0.51652859 0.         0.0302181  0.45325331 0.        ]
  [0.         0.21569271 0.22888287 0.         0.55542442]]]"
65,0.6385348467244615,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.51231066 0.48768934 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.78307254 0.         0.13852038 0.07840708 0.        ]
  [0.00198717 0.25864782 0.22097898 0.         0.51838603]]]"
66,0.5968382161051033,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.63553011 0.36446989 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.44218584 0.         0.         0.55781416 0.        ]
  [0.         0.24132874 0.22403801 0.         0.53463325]]]"
67,0.5831526677987309,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.54295155 0.45704845 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.98071635 0.         0.01928365 0.         0.        ]
  [0.00262072 0.29283821 0.20134902 0.         0.50319205]]]"
68,0.6036177317007775,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.47794694 0.52205306 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.60312306 0.         0.14665102 0.25022592 0.        ]
  [0.00357496 0.32108452 0.18336576 0.         0.49197476]]]"
69,0.7179107695057645,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.458625   0.541375   0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.8545018  0.         0.06157696 0.08392125 0.        ]
  [0.00131135 0.28591494 0.20707975 0.         0.50569396]]]"
70,0.5424481186879971,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.63088175 0.36911825 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.24273001 0.21977743 0.         0.53749256]]]"
71,0.7160140495129146,"[[[0.         0.         1.         0.         0.        ]
  [0.74290525 0.         0.25709475 0.         0.        ]
  [0.         0.50732952 0.49267048 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.01301129 0.49732015 0.11709287 0.         0.37257569]]]"
72,0.7236934489230493,"[[[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 3.37645543e-01 6.62354457e-01 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [3.16086145e-04 3.12804664e-01 1.96864924e-01 0.00000000e+00
   4.90014325e-01]]]"
73,0.4754474930735544,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.61837311 0.38162689 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.22678908 0.2300643  0.         0.54314662]]]"
74,0.6638510680132272,"[[[0.         0.         1.         0.         0.        ]
  [0.74715567 0.         0.25284433 0.         0.        ]
  [0.         0.37371816 0.62628184 0.         0.        ]
  [0.         0.         0.37845544 0.         0.62154456]
  [0.01876494 0.56212794 0.09383513 0.         0.32527199]]]"
75,0.7320498704084368,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.27406345 0.72593655 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.34427097 0.17911377 0.         0.47661526]]]"
76,0.49082899276074715,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.46743793 0.53256207 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.25232325 0.22410114 0.         0.52357561]]]"
77,0.5424659576369649,"[[[0.         0.         1.         0.         0.        ]
  [0.59283871 0.         0.40716129 0.         0.        ]
  [0.         0.09149017 0.90850983 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.01375853 0.49799579 0.12277662 0.         0.36546907]]]"
78,0.5679980695325766,"[[[0.         0.         1.         0.         0.        ]
  [0.78345399 0.         0.21654601 0.         0.        ]
  [0.         0.5113831  0.4886169  0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.00558782 0.50125541 0.11114648 0.         0.38201029]]]"
79,0.714037322370185,"[[[0.         0.         1.         0.         0.        ]
  [0.88922824 0.         0.11077176 0.         0.        ]
  [0.         0.88876911 0.11123089 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.3485926  0.18064089 0.         0.47076651]]]"
80,0.5800802573956565,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.48505458 0.51494542 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.27705154 0.21046059 0.         0.51248787]]]"
81,0.5655399767628921,"[[[0.         0.         0.87583213 0.12416787 0.        ]
  [0.         0.66783313 0.33216687 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.12520955 0.28737202 0.         0.58741843]]]"
82,0.6592534453481098,"[[[0.         0.         1.         0.         0.        ]
  [0.73021998 0.         0.26978002 0.         0.        ]
  [0.         0.41081849 0.58918151 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.01341807 0.51373714 0.11178292 0.         0.36106187]]]"
83,0.4817847528822951,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.25309538 0.74690462 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.30662256 0.20153295 0.         0.49184449]]]"
84,0.45799374385557245,"[[[0.         0.         1.         0.         0.        ]
  [0.57487206 0.         0.42512794 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.56701357 0.         0.43298643]
  [0.01691253 0.5296826  0.11378423 0.         0.33962064]]]"
85,0.6327913486459916,"[[[0.         0.         1.         0.         0.        ]
  [0.66933452 0.         0.33066548 0.         0.        ]
  [0.         0.18385873 0.81614127 0.         0.        ]
  [0.         0.         0.48019191 0.         0.51980809]
  [0.01761303 0.55830321 0.09753449 0.         0.32654927]]]"
86,0.6930217892573063,"[[[0.         0.         1.         0.         0.        ]
  [0.3311629  0.00199819 0.66683891 0.         0.        ]
  [0.         0.2424521  0.7575479  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00158922 0.39542582 0.1590213  0.         0.44396366]]]"
87,0.4263358655822683,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.15923878 0.84076122 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.0025302  0.35343747 0.18054288 0.         0.46348945]]]"
88,0.5823716507283939,"[[[0.         0.         1.         0.         0.        ]
  [0.58859953 0.         0.41140047 0.         0.        ]
  [0.         0.07744702 0.92255298 0.         0.        ]
  [0.         0.         0.59809662 0.         0.40190338]
  [0.01842099 0.53684319 0.10275485 0.         0.34198097]]]"
89,0.49088186611850926,"[[[0.         0.         1.         0.         0.        ]
  [0.89046424 0.         0.10953576 0.         0.        ]
  [0.         0.93579167 0.06420833 0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.00398178 0.46445794 0.1163595  0.         0.41520078]]]"
90,0.6916141925105015,"[[[0.         0.         0.96238426 0.03761574 0.        ]
  [0.         0.43605114 0.10598874 0.         0.45796012]
  [0.         1.         0.         0.         0.        ]
  [0.48313523 0.         0.07227559 0.44458917 0.        ]
  [0.         0.32106045 0.16367387 0.         0.51526569]]]"
91,0.7044590222539995,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.38529143 0.61470857 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.68966441 0.         0.31033559 0.         0.        ]
  [0.00293907 0.28304262 0.21110441 0.         0.50291391]]]"
92,0.5641196532308517,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.48491646 0.51508354 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.37428865 0.         0.12950415 0.4962072  0.        ]
  [0.00196541 0.24150721 0.23072237 0.         0.52580501]]]"
93,0.7253309857896147,"[[[0.         0.         1.         0.         0.        ]
  [0.68971042 0.         0.31028958 0.         0.        ]
  [0.         0.39804404 0.60195596 0.         0.        ]
  [0.         0.         0.92890607 0.         0.07109393]
  [0.01645759 0.53655188 0.09795658 0.         0.34903395]]]"
94,0.5948921976941639,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.28337336 0.71662664 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.13313226 0.86686774 0.        ]
  [0.         0.33771107 0.1830973  0.         0.47919164]]]"
95,0.5940664938779158,"[[[0.         0.         1.         0.         0.        ]
  [0.55252184 0.         0.44747816 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.68621426 0.         0.31378574]
  [0.01574427 0.51737043 0.11533493 0.         0.35155037]]]"
96,0.586811332558763,"[[[0.         0.         0.         0.         0.        ]
  [0.88374426 0.         0.11625574 0.         0.        ]
  [0.         0.53810847 0.46189153 0.         0.        ]
  [0.         0.         0.         0.         1.        ]
  [0.02288355 0.62012758 0.06183569 0.         0.29515318]]]"
97,0.6288533738493163,"[[[0.         0.         0.8584266  0.1415734  0.        ]
  [0.         0.75058356 0.2025427  0.         0.04687375]
  [0.         0.         0.         0.         0.        ]
  [0.10161056 0.         0.         0.89838944 0.        ]
  [0.         0.1842637  0.2429199  0.         0.5728164 ]]]"
