iteration,test_acc,actions
0,0.4300185185185185,"[[[0.00785107 0.01       0.         0.         0.00640847 0.        ]
  [0.         0.01       0.         0.00238337 0.00218817 0.01      ]
  [0.         0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.00695093 0.01      ]]]"
1,0.6312962962962962,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.         0.00645355 0.01      ]
  [0.01       0.01       0.01       0.00228054 0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.00125542 0.01      ]]]"
2,0.6166944444444445,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.         0.00934755 0.01      ]
  [0.01       0.01       0.01       0.00535501 0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.         0.01      ]]]"
3,0.5934259259259259,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00036011 0.01       0.01      ]
  [0.01       0.01       0.01       0.0005726  0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.007692   0.01      ]]]"
4,0.671462962962963,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.         0.01       0.01      ]
  [0.01       0.01       0.01       0.0005727  0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.00723905 0.01      ]]]"
5,0.685574074074074,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00395222 0.01       0.01      ]
  [0.01       0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.01       0.01      ]]]"
6,0.73375,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00552826 0.01       0.01      ]
  [0.01       0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.01       0.01      ]]]"
7,0.7541111111111111,"[[[0.00981493 0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00975385 0.01       0.01      ]
  [0.0061691  0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.01       0.01      ]]]"
8,0.7526111111111112,"[[[0.00853237 0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00814291 0.01       0.01      ]
  [0.00599431 0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.01       0.01      ]]]"
9,0.741537037037037,"[[[0.01       0.01       0.         0.         0.01       0.        ]
  [0.         0.01       0.         0.00489046 0.00464231 0.01      ]
  [0.0045765  0.01       0.01       0.         0.         0.01      ]
  [0.         0.         0.01       0.         0.         0.01      ]
  [0.01       0.         0.01       0.01       0.         0.        ]
  [0.01       0.         0.01       0.         0.01       0.01      ]]]"
