iteration,test_acc
0,0.13282407407407407
1,0.6567962962962962
2,0.4273611111111111
3,0.6425648148148149
4,0.5018888888888889
5,0.6163055555555556
6,0.57475
7,0.6205092592592593
8,0.5168981481481482
9,0.6306296296296295
10,0.6631944444444444
11,0.7161296296296297
12,0.7096111111111111
13,0.7445833333333334
14,0.7033333333333333
15,0.7418518518518518
16,0.7475185185185186
17,0.7652777777777778
18,0.767287037037037
19,0.7468981481481481
20,0.7132870370370369
21,0.7528611111111111
22,0.7486203703703703
23,0.7773796296296296
24,0.7515925925925927
25,0.7705925925925925
26,0.7446203703703705
27,0.7767592592592593
28,0.7342870370370371
29,0.790888888888889
30,0.7797222222222221
31,0.7788148148148147
32,0.8026666666666666
33,0.8007222222222223
34,0.7963703703703704
35,0.80925
36,0.7867962962962963
37,0.791611111111111
38,0.7900833333333334
39,0.8065740740740742
40,0.8113240740740739
41,0.7932314814814815
42,0.7996666666666666
43,0.8142962962962964
44,0.81875
45,0.7885185185185186
46,0.8201574074074074
47,0.7951296296296295
48,0.829675925925926
49,0.8025462962962964
50,0.7995555555555556
51,0.8071574074074075
52,0.8205648148148149
53,0.8084351851851852
54,0.8277500000000001
55,0.8118796296296297
56,0.8314166666666667
57,0.816712962962963
58,0.8213611111111111
59,0.8188240740740742
60,0.8273055555555554
61,0.8088333333333333
62,0.8045462962962963
63,0.7866574074074074
64,0.8192685185185185
65,0.7898981481481481
66,0.8365462962962962
67,0.8168148148148148
68,0.826361111111111
69,0.8050833333333333
70,0.8186296296296297
71,0.8207962962962961
72,0.8334537037037039
73,0.8053703703703704
74,0.8326574074074075
75,0.8209166666666667
76,0.8224537037037037
77,0.8195648148148148
78,0.8331388888888888
79,0.8224629629629631
80,0.8056851851851853
81,0.8364166666666667
82,0.8008240740740741
83,0.7978518518518518
84,0.8268518518518518
85,0.8241944444444446
86,0.8271851851851851
87,0.82075
88,0.8462314814814814
89,0.790537037037037
90,0.831425925925926
91,0.8221574074074075
92,0.8378518518518518
93,0.82125
94,0.8240648148148148
95,0.8114074074074075
96,0.8303796296296296
97,0.8222685185185185
98,0.836037037037037
99,0.8179814814814814
100,0.8335740740740741
101,0.8368981481481481
102,0.8357222222222221
103,0.8327870370370372
104,0.8290000000000001
105,0.8301018518518518
106,0.8260925925925925
107,0.8360462962962963
108,0.8161018518518519
109,0.8538981481481481
110,0.8407777777777777
111,0.8395092592592593
112,0.8337592592592592
113,0.8306944444444445
114,0.8462407407407407
115,0.8107777777777777
116,0.8445833333333334
117,0.8205370370370372
118,0.8586111111111109
119,0.8218148148148147
120,0.8430277777777776
121,0.8252314814814814
122,0.8345462962962963
123,0.8321851851851852
124,0.8409351851851851
125,0.8340462962962963
126,0.8277592592592593
127,0.8496203703703705
128,0.8315185185185184
129,0.8445462962962963
130,0.8410833333333332
131,0.8353518518518518
132,0.8306481481481481
133,0.844212962962963
134,0.8233425925925926
135,0.8367129629629627
136,0.8304722222222223
137,0.8145925925925926
138,0.8313148148148147
139,0.8117314814814814
140,0.8385555555555556
141,0.824574074074074
142,0.8219351851851852
143,0.8459722222222222
144,0.8251481481481481
145,0.8384814814814815
146,0.837324074074074
147,0.8324351851851852
148,0.8387870370370369
149,0.831712962962963
150,0.8151666666666667
151,0.8443796296296296
152,0.8341296296296296
153,0.8359814814814813
154,0.8323611111111111
155,0.8378055555555556
156,0.8481111111111111
157,0.8309722222222223
158,0.8447962962962964
159,0.8444351851851852
160,0.8486666666666666
161,0.8382222222222223
162,0.835962962962963
163,0.841398148148148
164,0.8367222222222223
165,0.8426666666666667
166,0.8307129629629629
167,0.8372129629629631
168,0.8232499999999999
169,0.8539907407407408
170,0.8528796296296296
171,0.8368981481481481
172,0.8392037037037037
173,0.8363981481481483
174,0.8411759259259259
175,0.8455185185185184
176,0.8369722222222222
177,0.8495740740740741
178,0.8319722222222223
179,0.8501574074074073
180,0.8477962962962963
181,0.85675
182,0.8489537037037037
183,0.841462962962963
184,0.8404259259259259
185,0.842675925925926
186,0.8222407407407407
187,0.84675
188,0.8319629629629629
189,0.8463611111111112
190,0.8432592592592593
191,0.8497222222222222
192,0.837898148148148
193,0.8624166666666667
194,0.8404444444444445
195,0.8470092592592593
196,0.8597037037037037
197,0.8315277777777778
198,0.8519444444444444
199,0.8574351851851851
200,0.8416574074074075
201,0.85125
202,0.8342962962962962
203,0.8374537037037038
204,0.8529537037037037
205,0.8236944444444444
206,0.857138888888889
207,0.8429722222222221
208,0.8487314814814814
209,0.8422499999999999
210,0.8335370370370371
211,0.8282962962962964
212,0.8382407407407406
213,0.8310555555555555
214,0.8609074074074075
215,0.828
216,0.8601111111111112
217,0.8339722222222222
218,0.8636759259259259
219,0.8413796296296296
220,0.8419814814814814
221,0.8252314814814815
222,0.8787314814814815
223,0.8344074074074074
224,0.8520185185185185
225,0.8378425925925925
226,0.8507685185185186
227,0.8394537037037036
228,0.8399629629629629
229,0.853574074074074
230,0.8469537037037037
231,0.8509722222222221
232,0.849111111111111
233,0.8518333333333334
234,0.8209537037037037
235,0.8534722222222223
236,0.8568055555555555
237,0.8542592592592593
238,0.8687222222222223
239,0.8537222222222222
240,0.8549351851851852
241,0.8484722222222222
242,0.8379351851851853
243,0.8525092592592592
244,0.8335740740740741
245,0.8528796296296298
246,0.8301666666666666
247,0.8454351851851852
248,0.8446944444444444
249,0.8538148148148147
250,0.847851851851852
251,0.8671388888888889
252,0.8495740740740739
253,0.8502777777777778
254,0.8507407407407408
255,0.8558240740740741
256,0.8391388888888889
257,0.8538425925925925
258,0.8518703703703704
259,0.8600277777777777
260,0.8499907407407407
261,0.8299074074074073
262,0.8563425925925926
263,0.8488796296296296
264,0.8412037037037038
265,0.8407962962962964
266,0.8445370370370372
267,0.8447314814814814
268,0.8532500000000001
269,0.856722222222222
270,0.8408425925925925
271,0.8444629629629631
272,0.8485740740740741
273,0.8264814814814816
274,0.8514722222222222
275,0.8391574074074074
276,0.8424814814814815
277,0.8343981481481482
278,0.8598703703703703
279,0.8348055555555556
280,0.8736296296296295
281,0.8418981481481481
282,0.868037037037037
283,0.8660185185185186
284,0.8408703703703705
285,0.8564537037037036
286,0.847175925925926
287,0.8622777777777778
288,0.8351388888888889
289,0.8418518518518519
290,0.8350185185185185
291,0.8635370370370371
292,0.8619074074074075
293,0.8487592592592593
294,0.8475092592592594
295,0.856388888888889
296,0.865388888888889
297,0.8511944444444444
298,0.8499814814814816
299,0.8492592592592593
