iteration,test_acc
0,0.38683333333333336
1,0.5145000000000001
2,0.5751666666666667
3,0.6163333333333333
4,0.6388333333333334
5,0.6649999999999999
6,0.6878333333333333
7,0.703
8,0.734
9,0.7390000000000001
10,0.733
11,0.7403333333333333
12,0.7515000000000001
13,0.7511666666666666
14,0.7616666666666668
15,0.7615
16,0.7743333333333333
17,0.7753333333333333
18,0.7763333333333333
19,0.7609999999999999
20,0.7771666666666667
21,0.7811666666666668
22,0.773
23,0.7790000000000001
24,0.7896666666666666
25,0.7875
26,0.7831666666666668
27,0.7893333333333332
28,0.7965
29,0.7953333333333333
30,0.7855000000000001
31,0.7929999999999999
32,0.7998333333333334
33,0.7985
34,0.8035
35,0.8061666666666667
36,0.8091666666666667
37,0.8061666666666666
38,0.7983333333333333
39,0.8086666666666666
40,0.799
41,0.8078333333333333
42,0.8115
43,0.8103333333333333
44,0.8098333333333334
45,0.8083333333333332
46,0.7956666666666666
47,0.8099999999999999
48,0.8123333333333334
49,0.8156666666666667
50,0.8176666666666665
51,0.8193333333333334
52,0.8273333333333334
53,0.8243333333333333
54,0.8256666666666668
55,0.8241666666666667
56,0.8261666666666667
57,0.8248333333333333
58,0.8271666666666666
59,0.828
60,0.8248333333333333
61,0.8251666666666667
62,0.8285
63,0.828
64,0.8336666666666666
65,0.833
66,0.8293333333333333
67,0.8346666666666668
68,0.834
69,0.8286666666666667
70,0.8331666666666667
71,0.821
72,0.8230000000000001
73,0.825
74,0.8298333333333334
75,0.8313333333333335
76,0.833
77,0.8326666666666667
78,0.8378333333333334
79,0.8338333333333334
80,0.8308333333333333
81,0.8308333333333333
82,0.8311666666666667
83,0.8370000000000001
84,0.8401666666666667
85,0.8396666666666667
86,0.8436666666666668
87,0.843
88,0.844
89,0.8413333333333334
90,0.8345
91,0.8459999999999999
92,0.8421666666666667
93,0.8375
94,0.8390000000000001
95,0.843
96,0.841
97,0.8373333333333333
98,0.8381666666666667
99,0.8471666666666666
100,0.8470000000000001
101,0.8463333333333335
102,0.8443333333333334
103,0.8435
104,0.8356666666666666
105,0.8443333333333334
106,0.8516666666666668
107,0.8421666666666668
108,0.8485000000000001
109,0.8504999999999999
110,0.8481666666666667
111,0.8465
112,0.8525
113,0.8521666666666666
114,0.8460000000000001
115,0.8531666666666666
116,0.8511666666666666
117,0.8434999999999999
118,0.8461666666666666
119,0.8496666666666666
120,0.8495000000000001
121,0.8524999999999998
122,0.8526666666666667
123,0.8513333333333332
124,0.8518333333333334
125,0.8434999999999999
126,0.8523333333333334
127,0.8541666666666666
128,0.8533333333333333
129,0.8488333333333333
130,0.8538333333333332
131,0.8461666666666667
132,0.8466666666666667
133,0.8521666666666666
134,0.8543333333333333
135,0.8549999999999999
136,0.853
137,0.8494999999999999
138,0.8539999999999999
