iteration,test_acc,actions
24,0.6264150943396226,"[[[0.11654522 0.         0.         0.        ]
  [0.01454492 0.02893533 0.         0.00595506]
  [0.         0.03189846 0.         0.        ]
  [0.         0.05788168 0.02780011 0.        ]
  [0.03171165 0.01221612 0.01383152 0.00342515]]]"
25,0.6792452830188679,"[[[0.11720492 0.         0.         0.        ]
  [0.01470155 0.02908489 0.         0.00601943]
  [0.         0.03209334 0.         0.        ]
  [0.         0.05815528 0.02793056 0.        ]
  [0.03187356 0.01235944 0.01387936 0.00341596]]]"
26,0.6981132075471698,"[[[0.11461653 0.         0.         0.        ]
  [0.01408722 0.02849814 0.         0.00576684]
  [0.         0.03132873 0.         0.        ]
  [0.         0.05708114 0.0274187  0.        ]
  [0.03123812 0.01179768 0.01369118 0.0034521 ]]]"
27,0.6679245283018868,"[[[0.11549351 0.         0.         0.        ]
  [0.0142953  0.02869691 0.         0.00585243]
  [0.         0.03158778 0.         0.        ]
  [0.         0.05744527 0.02759213 0.        ]
  [0.03145347 0.01198785 0.01375508 0.00343983]]]"
28,0.6867924528301886,"[[[0.11236504 0.         0.         0.        ]
  [0.01355335 0.02798794 0.         0.00554706]
  [0.         0.0306637  0.         0.        ]
  [0.         0.05614545 0.02697342 0.        ]
  [0.03068498 0.01131023 0.01352649 0.00348373]]]"
29,0.690566037735849,"[[[0.11818089 0.         0.         0.        ]
  [0.01493334 0.02930619 0.         0.00611465]
  [0.         0.03238166 0.         0.        ]
  [0.         0.05855983 0.02812355 0.        ]
  [0.03211302 0.01257164 0.01394999 0.0034024 ]]]"
30,0.6943396226415094,"[[[0.11696412 0.         0.         0.        ]
  [0.01464437 0.0290303  0.         0.00599594]
  [0.         0.0320222  0.         0.        ]
  [0.         0.05805542 0.02788294 0.        ]
  [0.03181446 0.01230711 0.01386191 0.00341931]]]"
31,0.6754716981132075,"[[[0.11385968 0.         0.         0.        ]
  [0.01390771 0.02832661 0.         0.00569297]
  [0.         0.03110516 0.         0.        ]
  [0.         0.05676674 0.02726901 0.        ]
  [0.03105222 0.0116337  0.01363592 0.00346271]]]"
32,0.6981132075471698,"[[[0.10989096 0.         0.         0.        ]
  [0.01296721 0.02742751 0.         0.0053055 ]
  [0.         0.02993302 0.         0.        ]
  [0.         0.05511585 0.02648408 0.        ]
  [0.03007673 0.01077582 0.01334448 0.0035187 ]]]"
33,0.6867924528301886,"[[[0.11456398 0.         0.         0.        ]
  [0.01407476 0.02848623 0.         0.00576171]
  [0.         0.0313132  0.         0.        ]
  [0.         0.05705932 0.02740831 0.        ]
  [0.03122521 0.01178629 0.01368735 0.00345283]]]"
34,0.6943396226415094,"[[[0.10889044 0.         0.         0.        ]
  [0.01273031 0.02720092 0.         0.00520779]
  [0.         0.02963754 0.         0.        ]
  [0.         0.05469905 0.02628618 0.        ]
  [0.02983062 0.01056006 0.01327056 0.0035329 ]]]"
35,0.7132075471698113,"[[[0.10805184 0.         0.         0.        ]
  [0.01253183 0.02701103 0.         0.00512589]
  [0.         0.02938991 0.         0.        ]
  [0.         0.05434955 0.02612031 0.        ]
  [0.0296243  0.01037938 0.01320848 0.00354483]]]"
36,0.6981132075471698,"[[[0.10814955 0.         0.         0.        ]
  [0.01255496 0.02703315 0.         0.00513544]
  [0.         0.02941876 0.         0.        ]
  [0.         0.05439028 0.02613963 0.        ]
  [0.02964834 0.01040043 0.01321572 0.00354344]]]"
37,0.720754716981132,"[[[0.10668208 0.         0.         0.        ]
  [0.01220775 0.02670091 0.         0.0049921 ]
  [0.         0.02898543 0.         0.        ]
  [0.         0.05377831 0.02584935 0.        ]
  [0.02928719 0.01008456 0.01310682 0.00356437]]]"
38,0.7245283018867924,"[[[0.11137052 0.         0.         0.        ]
  [0.01331767 0.02776263 0.         0.00544997]
  [0.         0.03036998 0.         0.        ]
  [0.         0.05573175 0.02677672 0.        ]
  [0.03044052 0.01109526 0.01345345 0.00349776]]]"
39,0.7018867924528301,"[[[0.11022468 0.         0.         0.        ]
  [0.01304624 0.02750308 0.         0.00533809]
  [0.         0.03003157 0.         0.        ]
  [0.         0.0552548  0.02655008 0.        ]
  [0.0301588  0.01084783 0.01336909 0.00351397]]]"
40,0.6981132075471698,"[[[0.11521775 0.         0.         0.        ]
  [0.01422986 0.02863441 0.         0.00582552]
  [0.         0.03150631 0.         0.        ]
  [0.         0.05733078 0.02753759 0.        ]
  [0.03138576 0.01192803 0.013735   0.00344368]]]"
41,0.720754716981132,"[[[0.10693024 0.         0.         0.        ]
  [0.01226645 0.02675709 0.         0.00501634]
  [0.         0.02905871 0.         0.        ]
  [0.         0.05388183 0.02589845 0.        ]
  [0.02934827 0.01013795 0.01312527 0.00356083]]]"
42,0.720754716981132,"[[[0.10526563 0.         0.         0.        ]
  [0.01187278 0.02638029 0.         0.00485372]
  [0.         0.02856719 0.         0.        ]
  [0.         0.05318716 0.02556916 0.        ]
  [0.02893845 0.00978008 0.01300137 0.00358464]]]"
43,0.720754716981132,"[[[0.10446496 0.         0.         0.        ]
  [0.01168351 0.02619908 0.         0.0047755 ]
  [0.         0.02833078 0.         0.        ]
  [0.         0.05285281 0.02541077 0.        ]
  [0.02874126 0.00960814 0.01294162 0.00359613]]]"
44,0.720754716981132,"[[[0.11088775 0.         0.         0.        ]
  [0.01320329 0.02765328 0.         0.00540284]
  [0.         0.0302274  0.         0.        ]
  [0.         0.05553085 0.02668124 0.        ]
  [0.03032184 0.01099098 0.01341793 0.00350459]]]"
45,0.7094339622641509,"[[[0.10387171 0.         0.         0.        ]
  [0.0115433  0.02606483 0.         0.00471753]
  [0.         0.02815562 0.         0.        ]
  [0.         0.05260498 0.02529341 0.        ]
  [0.02859513 0.00948081 0.01289728 0.00360465]]]"
46,0.7283018867924528,"[[[0.10338555 0.         0.         0.        ]
  [0.01142842 0.02595482 0.         0.00467003]
  [0.         0.02801209 0.         0.        ]
  [0.         0.05240183 0.02519723 0.        ]
  [0.02847536 0.00937652 0.0128609  0.00361164]]]"
47,0.7320754716981132,"[[[0.10400964 0.         0.         0.        ]
  [0.0115759  0.02609604 0.         0.00473101]
  [0.         0.02819635 0.         0.        ]
  [0.         0.05266261 0.0253207  0.        ]
  [0.02862911 0.00951041 0.01290759 0.00360267]]]"
48,0.7245283018867924,"[[[0.10925103 0.         0.         0.        ]
  [0.01281568 0.02728258 0.         0.00524301]
  [0.         0.02974404 0.         0.        ]
  [0.         0.0548493  0.02635751 0.        ]
  [0.02991933 0.0106378  0.01329722 0.00352778]]]"
49,0.7283018867924528,"[[[0.10243069 0.         0.         0.        ]
  [0.01120285 0.02573877 0.         0.00457672]
  [0.         0.02773017 0.         0.        ]
  [0.         0.05200268 0.02500833 0.        ]
  [0.02824007 0.00917182 0.01278934 0.0036254 ]]]"
50,0.7094339622641509,"[[[0.10282839 0.         0.         0.        ]
  [0.01129679 0.02582875 0.         0.00461558]
  [0.         0.02784759 0.         0.        ]
  [0.         0.05216896 0.02508701 0.        ]
  [0.02833808 0.00925706 0.01281917 0.00361967]]]"
51,0.7320754716981132,"[[[0.10183167 0.         0.         0.        ]
  [0.01106137 0.02560325 0.         0.00451818]
  [0.         0.02755333 0.         0.        ]
  [0.         0.05175219 0.02488982 0.        ]
  [0.02809244 0.0090435  0.01274438 0.00363405]]]"
52,0.7320754716981132,"[[[0.10169601 0.         0.         0.        ]
  [0.01102934 0.02557256 0.         0.00450492]
  [0.         0.02751328 0.         0.        ]
  [0.         0.05169545 0.02486299 0.        ]
  [0.02805901 0.00901444 0.01273419 0.00363601]]]"
53,0.7358490566037735,"[[[0.10314302 0.         0.         0.        ]
  [0.01137112 0.02589994 0.         0.00464633]
  [0.         0.02794048 0.         0.        ]
  [0.         0.05230047 0.02514926 0.        ]
  [0.0284156  0.00932452 0.01284274 0.00361514]]]"
54,0.7396226415094339,"[[[0.1078871  0.         0.         0.        ]
  [0.01249284 0.02697373 0.         0.0051098 ]
  [0.         0.02934125 0.         0.        ]
  [0.         0.05428087 0.02608772 0.        ]
  [0.02958376 0.0103439  0.01319627 0.00354718]]]"
55,0.7320754716981132,"[[[0.10219659 0.         0.         0.        ]
  [0.01114755 0.02568581 0.         0.00455384]
  [0.         0.02766106 0.         0.        ]
  [0.         0.05190481 0.02496202 0.        ]
  [0.02818238 0.00912167 0.01277178 0.00362878]]]"
56,0.7509433962264151,"[[[0.10570574 0.         0.         0.        ]
  [0.01197684 0.02647991 0.         0.00489672]
  [0.         0.02869713 0.         0.        ]
  [0.         0.05337088 0.02565622 0.        ]
  [0.02904682 0.00987464 0.01303417 0.00357834]]]"
57,0.7320754716981132,"[[[0.10242084 0.         0.         0.        ]
  [0.01120052 0.02573654 0.         0.00457576]
  [0.         0.02772727 0.         0.        ]
  [0.         0.05199857 0.02500638 0.        ]
  [0.02823765 0.00916972 0.0127886  0.00362554]]]"
58,0.7283018867924528,"[[[0.10103295 0.         0.         0.        ]
  [0.01087278 0.02542256 0.         0.00444011]
  [0.         0.02731753 0.         0.        ]
  [0.         0.05141807 0.0247318  0.        ]
  [0.02789556 0.00887249 0.01268433 0.00364559]]]"
