iteration,test_acc
0,0.14992150706436425
1,0.17367870225013082
2,0.18924646781789642
3,0.19727891156462582
4,0.2007587650444793
5,0.204421768707483
6,0.21057038199895345
7,0.21350078492935637
8,0.21873364730507588
9,0.22344322344322337
10,0.22278911564625856
11,0.223469387755102
12,0.2262166405023548
13,0.22679225536368391
14,0.2298011512297226
15,0.22825745682888546
16,0.22891156462585036
17,0.2306645735217164
18,0.23045525902668762
19,0.23194662480376765
20,0.23338566195709057
21,0.23485086342229203
22,0.23432757718472008
23,0.2336211407639979
24,0.23738880167451598
25,0.23856619570905288
26,0.24008372579801154
27,0.2381475667189953
28,0.2375196232339089
29,0.23825222396650977
30,0.2373364730507588
31,0.23783359497645215
32,0.23728414442700158
33,0.23744113029827316
34,0.23927263212977498
35,0.23911564625850337
36,0.2386708529565672
37,0.2396127681841968
38,0.23840920983778127
39,0.24089481946624805
40,0.23908948194662477
41,0.23908948194662485
42,0.23851386708529562
43,0.23814756671899526
44,0.23856619570905285
45,0.23966509680795398
46,0.240371533228676
47,0.24136577708006288
48,0.24194139194139191
49,0.2402407116692831
50,0.24264782836211413
51,0.24136577708006282
52,0.24113029827315544
53,0.2400052328623757
54,0.24092098377812665
55,0.24126111983254842
56,0.2422030350601779
57,0.2429356357927786
58,0.24149659863945583
59,0.24220303506017787
60,0.24228152799581368
61,0.24290947148090009
62,0.24290947148090003
63,0.24455782312925167
64,0.24270015698587125
65,0.2421245421245421
66,0.24319727891156465
67,0.24327577184720045
68,0.24358974358974364
69,0.24385138670852963
70,0.24398220826792255
71,0.24272632129774985
72,0.24437467294610155
73,0.2445839874411303
74,0.24447933019361592
75,0.24387755102040817
76,0.24484563055991623
77,0.24421768707482994
78,0.24463631606488753
79,0.24508110936682362
80,0.24358974358974356
81,0.24338042909471472
82,0.24434850863422292
83,0.24343275771847198
84,0.24372056514913656
85,0.24440083725798012
86,0.24453165881737313
87,0.2439560439560439
88,0.24395604395604392
89,0.24361590790162213
90,0.242517006802721
91,0.24400837257980118
92,0.24358974358974358
93,0.2435374149659864
94,0.24445316588173727
95,0.24487179487179486
96,0.24400837257980118
97,0.24492412349555212
98,0.24395604395604398
99,0.24400837257980115
100,0.2453689167974882
101,0.245316588173731
102,0.24466248037676613
103,0.2456043956043956
104,0.2453427524856096
105,0.2460491889063318
106,0.2448979591836734
107,0.243825222396651
108,0.24374672946101522
109,0.24322344322344322
110,0.24406070120355836
111,0.24382522239665103
112,0.24413919413919416
113,0.24419152276295136
114,0.24560439560439562
115,0.2453427524856096
116,0.24481946624803766
117,0.24471480900052323
118,0.2454212454212454
119,0.24583987441130298
120,0.2456305599162742
121,0.24570905285190997
122,0.24555206698063836
123,0.2447409733124019
124,0.24427001569858708
125,0.24453165881737313
126,0.2435374149659864
127,0.24369440083725802
128,0.24413919413919416
129,0.2437467294610152
130,0.24421768707482994
131,0.24447933019361592
132,0.2445316588173731
133,0.2443223443223443
134,0.24489795918367344
135,0.2456567242281528
136,0.24583987441130303
137,0.24461015175300885
138,0.24382522239665097
139,0.24400837257980115
140,0.24379905808477237
