iteration,test_acc
0,0.18443396226415093
1,0.22515723270440252
2,0.2487683438155136
3,0.25697064989517826
4,0.2671907756813417
5,0.2766771488469602
6,0.2883909853249476
7,0.28810272536687626
8,0.29198113207547177
9,0.2936582809224319
10,0.2971698113207547
11,0.2986635220125786
12,0.30303983228511533
13,0.3052410901467505
14,0.30592243186582807
15,0.30691823899371073
16,0.3091719077568134
17,0.30946016771488477
18,0.3090146750524109
19,0.3114517819706498
20,0.31069182389937106
21,0.3112421383647799
22,0.31320754716981125
23,0.31365303983228515
24,0.31302410901467514
25,0.3142819706498951
26,0.3136530398322852
27,0.3154874213836478
28,0.3156446540880503
29,0.314937106918239
30,0.3159853249475892
31,0.31606394129979043
32,0.31640461215932913
33,0.3166404612159328
34,0.3182651991614256
35,0.32057127882599584
36,0.31876310272536684
37,0.3192085953878407
38,0.31781970649895175
39,0.3170859538784067
40,0.31899895178197063
41,0.31996855345911956
42,0.3208071278825996
43,0.3206498951781971
44,0.3215146750524109
45,0.322458071278826
46,0.323087002096436
47,0.3227463312368973
48,0.32340146750524107
49,0.3243448637316562
50,0.324475890985325
51,0.32434486373165616
52,0.32413522012578616
53,0.32306079664570225
54,0.32321802935010485
55,0.3248951781970649
56,0.3246069182389937
57,0.32484276729559747
58,0.32306079664570225
59,0.3224056603773585
60,0.32583857442348013
61,0.3249213836477987
62,0.3251048218029349
63,0.3238731656184486
64,0.3245545073375263
65,0.3236897274633124
66,0.3232442348008385
67,0.3232966457023061
68,0.3242924528301886
69,0.3238207547169811
70,0.3230345911949685
71,0.32308700209643604
72,0.32298218029350095
73,0.32382075471698113
74,0.32439727463312373
75,0.3243972746331237
76,0.32366352201257864
77,0.32272012578616355
78,0.32277253668763095
79,0.3245545073375261
80,0.3243972746331236
81,0.3246331236897274
82,0.3234538784067086
83,0.32230083857442343
84,0.32358490566037734
85,0.32319182389937107
86,0.3235324947589099
87,0.3240303983228511
88,0.32300838574423474
89,0.322562893081761
90,0.32300838574423474
91,0.3229297693920335
92,0.32319182389937107
93,0.32442348008385735
94,0.3243448637316561
95,0.32429245283018876
96,0.3235324947589099
97,0.3231656184486373
98,0.3246069182389936
99,0.3245020964360586
100,0.3246593291404611
101,0.32442348008385746
102,0.3246069182389937
103,0.32353249475890977
104,0.3251572327044025
105,0.32358490566037734
106,0.3239255765199161
107,0.3233228511530398
108,0.3242662473794548
109,0.324685534591195
110,0.3242662473794549
111,0.3243710691823899
112,0.3232442348008385
113,0.3236111111111111
114,0.32334905660377355
115,0.32434486373165616
116,0.32410901467505226
117,0.3239517819706499
118,0.32400419287211746
119,0.32460691823899374
120,0.3242400419287212
121,0.3241090146750524
122,0.3246331236897275
123,0.32442348008385746
124,0.32465932914046125
125,0.32355870020964356
126,0.3242400419287212
127,0.32319182389937107
128,0.32384696016771486
129,0.3237683438155136
130,0.32463312368972747
131,0.32426624737945503
132,0.3234538784067087
133,0.32316561844863734
134,0.3228249475890986
135,0.3221698113207547
136,0.3234276729559749
137,0.32251048218029343
138,0.32395178197064994
139,0.32389937106918243
140,0.3237421383647799
141,0.3237683438155136
142,0.3238993710691824
143,0.3240566037735848
144,0.32334905660377355
145,0.3226939203354298
146,0.322877358490566
147,0.3230607966457023
148,0.3236373165618448
149,0.3238731656184486
150,0.3238993710691824
151,0.3241876310272537
152,0.32298218029350095
153,0.32227463312368965
154,0.32295597484276717
155,0.3236373165618449
156,0.3230607966457022
157,0.32277253668763095
158,0.32321802935010474
159,0.3236111111111111
160,0.32371593291404616
161,0.32384696016771486
162,0.3237945492662474
163,0.32363731656184475
164,0.3237421383647797
165,0.32321802935010485
166,0.3238731656184486
167,0.32303459119496847
168,0.3234276729559749
169,0.3235849056603773
170,0.32266771488469587
171,0.32282494758909847
172,0.3232704402515723
173,0.3238731656184485
174,0.32342767295597485
175,0.32264150943396214
176,0.3232442348008385
177,0.32300838574423474
178,0.3232442348008385
179,0.32313941299790355
180,0.322982180293501
181,0.3229035639412998
182,0.3231656184486373
183,0.32245807127882586
184,0.3226939203354297
185,0.32300838574423485
186,0.32251048218029343
187,0.3228249475890985
188,0.322562893081761
189,0.3230345911949685
190,0.3232442348008385
191,0.32295597484276733
192,0.32148846960167715
193,0.3213050314465409
194,0.3223008385744235
195,0.32311320754716977
196,0.323611111111111
197,0.32329664570230604
198,0.32342767295597485
199,0.32334905660377355
200,0.3228511530398322
201,0.3227987421383648
202,0.322982180293501
203,0.323087002096436
204,0.32292976939203355
205,0.32292976939203355
206,0.3235324947589098
207,0.3233490566037735
208,0.3230083857442348
209,0.3229821802935009
210,0.32303459119496847
211,0.3223008385744234
212,0.32235324947589095
213,0.3229297693920335
214,0.32340146750524107
215,0.32306079664570225
216,0.3229559748427672
217,0.3232704402515723
218,0.3232442348008386
219,0.3231132075471699
220,0.323611111111111
221,0.3240303983228511
222,0.32363731656184486
223,0.3234538784067086
224,0.32303459119496847
225,0.3236373165618448
226,0.3238993710691824
227,0.32355870020964356
228,0.32287735849056604
229,0.32253668763102716
230,0.3229559748427671
231,0.3228249475890985
232,0.3222484276729559
233,0.32227463312368976
234,0.32340146750524107
235,0.3233228511530398
236,0.3229559748427672
237,0.32251048218029343
238,0.3223008385744234
239,0.32214360587002094
240,0.3225104821802935
241,0.3220649895178197
242,0.3230345911949685
243,0.32272012578616344
244,0.3230083857442347
245,0.32348008385744226
246,0.32345387840670853
247,0.32342767295597485
248,0.323087002096436
249,0.3230607966457023
250,0.32285115303983236
251,0.3231394129979035
252,0.3225890985324947
253,0.32251048218029343
254,0.3221698113207546
255,0.32243186582809213
256,0.32279874213836474
257,0.3225628930817609
258,0.32240566037735846
259,0.3223270440251572
260,0.32256289308176095
261,0.32264150943396225
262,0.32240566037735846
263,0.3224318658280921
264,0.32240566037735835
265,0.32264150943396214
266,0.3225890985324948
267,0.32248427672955976
268,0.3225366876310272
269,0.32285115303983225
270,0.3233228511530398
271,0.3227463312368972
272,0.3230607966457023
273,0.32295597484276733
274,0.32287735849056604
275,0.32358490566037734
276,0.3228773584905661
277,0.3232966457023061
278,0.3231918238993711
279,0.3234276729559749
280,0.3229035639412998
281,0.32327044025157237
282,0.32358490566037734
283,0.3233490566037736
284,0.3236111111111111
285,0.32295597484276733
286,0.322982180293501
287,0.3230083857442348
288,0.3227987421383648
289,0.3231918238993711
290,0.3230870020964361
291,0.3230870020964361
292,0.3229035639412998
293,0.32295597484276733
294,0.3226415094339623
295,0.3228249475890985
296,0.3230083857442348
297,0.3228511530398323
298,0.3230083857442348
299,0.3227201257861635
300,0.32292976939203355
301,0.32321802935010474
302,0.32295597484276733
303,0.3231394129979036
304,0.32337526205450734
305,0.32321802935010474
306,0.3230083857442348
307,0.32308700209643604
308,0.3231918238993711
309,0.3232704402515723
310,0.3230083857442348
311,0.32319182389937107
312,0.32300838574423474
313,0.3229297693920335
314,0.3232180293501049
315,0.32316561844863734
316,0.3232180293501049
317,0.32321802935010474
