iteration,test_acc,actions
23,0.5822000744134704,"[[[0.00766534 0.10153724 0.08146636 0.04126018]
  [0.         0.00298574 0.01865817 0.        ]
  [0.11863258 0.         0.         0.05560965]
  [0.01660126 0.02895396 0.06123021 0.        ]
  [0.04210655 0.         0.         0.        ]]]"
24,0.5818108168516559,"[[[0.00464712 0.09835388 0.0775964  0.03943551]
  [0.         0.00498233 0.01856922 0.        ]
  [0.11595368 0.         0.         0.05172775]
  [0.01214373 0.02676994 0.05854227 0.        ]
  [0.04097719 0.         0.         0.        ]]]"
25,0.595471532993019,"[[[0.01457389 0.0924334  0.080621   0.04120249]
  [0.         0.         0.01700369 0.        ]
  [0.10965806 0.         0.         0.06311921]
  [0.02047801 0.03272881 0.06068441 0.        ]
  [0.04311027 0.         0.         0.        ]]]"
26,0.6004862534317783,"[[[0.01127476 0.09079238 0.07653703 0.04216567]
  [0.         0.         0.01849038 0.        ]
  [0.10558129 0.         0.         0.06300228]
  [0.01583273 0.03334153 0.05847379 0.        ]
  [0.04487719 0.         0.         0.        ]]]"
27,0.6157381677190864,"[[[0.00164875 0.05186856 0.07090656 0.01220822]
  [0.         0.00089834 0.         0.        ]
  [0.11268919 0.         0.         0.07326268]
  [0.01551691 0.04353287 0.04587376 0.        ]
  [0.02748957 0.         0.         0.        ]]]"
28,0.6028019974021437,"[[[0.02002371 0.10037859 0.0835246  0.0426028 ]
  [0.         0.01047235 0.02443677 0.        ]
  [0.11339039 0.         0.         0.04533324]
  [0.01157776 0.01464371 0.06268008 0.        ]
  [0.0420332  0.         0.         0.        ]]]"
29,0.6774457927870813,"[[[0.00538654 0.08852359 0.06745813 0.04435113]
  [0.         0.00594484 0.02564082 0.        ]
  [0.09796836 0.         0.         0.05647361]
  [0.         0.02589741 0.05301226 0.        ]
  [0.0504692  0.         0.         0.        ]]]"
30,0.677247679813932,"[[[0.00347253 0.06819519 0.06559306 0.02781812]
  [0.         0.00209043 0.00763295 0.        ]
  [0.09865769 0.         0.         0.05845749]
  [0.00958493 0.03280927 0.04833449 0.        ]
  [0.03543537 0.         0.         0.        ]]]"
31,0.6030845826342421,"[[[0.00369037 0.08109481 0.0665301  0.03755736]
  [0.         0.0005201  0.01640321 0.        ]
  [0.0973137  0.         0.         0.05718362]
  [0.0088772  0.03204896 0.05176043 0.        ]
  [0.04173969 0.         0.         0.        ]]]"
32,0.7216970985257579,"[[[0.         0.09466722 0.07099552 0.0317445 ]
  [0.         0.0008259  0.00893182 0.        ]
  [0.12205788 0.         0.         0.05407091]
  [0.01399441 0.03829511 0.05299586 0.        ]
  [0.03528716 0.         0.         0.        ]]]"
33,0.6404178842978359,"[[[0.00902981 0.07574251 0.06669495 0.03339516]
  [0.         0.00317618 0.01431248 0.        ]
  [0.09471519 0.         0.         0.05066874]
  [0.01137448 0.02599122 0.05119681 0.        ]
  [0.03667127 0.         0.         0.        ]]]"
34,0.7154666543946426,"[[[0.         0.08591937 0.06529846 0.03499734]
  [0.         0.00199321 0.01440334 0.        ]
  [0.10579243 0.         0.         0.05354603]
  [0.00639732 0.0332797  0.05043952 0.        ]
  [0.03953549 0.         0.         0.        ]]]"
35,0.6564326486471057,"[[[0.01377536 0.07445026 0.06674647 0.03434174]
  [0.         0.00535391 0.01672857 0.        ]
  [0.09117651 0.         0.         0.04804615]
  [0.0090799  0.02141431 0.05142275 0.        ]
  [0.037444   0.         0.         0.        ]]]"
36,0.674060171567689,"[[[0.0093297  0.06896673 0.07247537 0.02649383]
  [0.         0.         0.00389532 0.        ]
  [0.10422301 0.         0.         0.06351118]
  [0.01944399 0.03573233 0.05199382 0.        ]
  [0.03335309 0.         0.         0.        ]]]"
37,0.6846636879401371,"[[[0.00197241 0.0892585  0.07111082 0.03436371]
  [0.         0.00402196 0.01464748 0.        ]
  [0.10831214 0.         0.         0.0464025 ]
  [0.01430631 0.02633841 0.05432587 0.        ]
  [0.0351958  0.         0.         0.        ]]]"
38,0.7088960512158028,"[[[0.01442152 0.07964258 0.06977183 0.0381022 ]
  [0.         0.00466773 0.01923849 0.        ]
  [0.09454492 0.         0.         0.05281526]
  [0.00791298 0.02350513 0.0536795  0.        ]
  [0.04168645 0.         0.         0.        ]]]"
39,0.6884777793803638,"[[[0.00715198 0.07407445 0.06527713 0.03116426]
  [0.         0.00382033 0.01277918 0.        ]
  [0.09476683 0.         0.         0.04807413]
  [0.01139934 0.0252097  0.0499826  0.        ]
  [0.0344008  0.         0.         0.        ]]]"
40,0.7134545143625134,"[[[0.02431308 0.07545665 0.07273875 0.03469292]
  [0.         0.01013142 0.01906619 0.        ]
  [0.09340486 0.         0.         0.04501973]
  [0.00840302 0.01335989 0.05464633 0.        ]
  [0.03762551 0.         0.         0.        ]]]"
41,0.7059916470019982,"[[[0.01436728 0.07643826 0.06982398 0.03459676]
  [0.         0.00233275 0.01469423 0.        ]
  [0.09452004 0.         0.         0.0523803 ]
  [0.01524375 0.0257019  0.05336384 0.        ]
  [0.03703684 0.         0.         0.        ]]]"
42,0.7300594031597962,"[[[0.00132011 0.07170794 0.0597438  0.03238129]
  [0.         0.00386403 0.01454011 0.        ]
  [0.09057297 0.         0.         0.04986735]
  [0.00325641 0.02718557 0.04669658 0.        ]
  [0.0377431  0.         0.         0.        ]]]"
43,0.7131522131548493,"[[[0.00737195 0.06943365 0.06316684 0.03045061]
  [0.         0.00440912 0.01262918 0.        ]
  [0.09143382 0.         0.         0.04978177]
  [0.00766941 0.02530139 0.04823015 0.        ]
  [0.0354442  0.         0.         0.        ]]]"
44,0.6627687436546579,"[[[0.0146196  0.07567661 0.06828202 0.03507702]
  [0.         0.00307182 0.01593624 0.        ]
  [0.09192297 0.         0.         0.05059626]
  [0.0132973  0.02404507 0.05264266 0.        ]
  [0.03741315 0.         0.         0.        ]]]"
45,0.7265821068992266,"[[[0.03336986 0.07230788 0.07774276 0.03369271]
  [0.         0.01231471 0.01848178 0.        ]
  [0.09467262 0.         0.         0.04782084]
  [0.0088587  0.01033737 0.05668312 0.        ]
  [0.0380287  0.         0.         0.        ]]]"
46,0.7263126500243227,"[[[0.0086232  0.07161047 0.06439345 0.03003044]
  [0.         0.00407221 0.01217014 0.        ]
  [0.09233022 0.         0.         0.04623774]
  [0.01231125 0.02378834 0.04937256 0.        ]
  [0.03291106 0.         0.         0.        ]]]"
47,0.7427967198067187,"[[[0.00912736 0.07163266 0.06383519 0.03306535]
  [0.         0.00430403 0.01507021 0.        ]
  [0.09037257 0.         0.         0.05040281]
  [0.00690421 0.0247223  0.04923197 0.        ]
  [0.03763102 0.         0.         0.        ]]]"
48,0.7365136841142451,"[[[0.0131331  0.06799005 0.06284341 0.03142315]
  [0.         0.00515616 0.01459947 0.        ]
  [0.08582802 0.         0.         0.04586158]
  [0.00913609 0.02086299 0.04867685 0.        ]
  [0.03476621 0.         0.         0.        ]]]"
49,0.7122548469156148,"[[[0.0128237  0.06760434 0.06440311 0.02910348]
  [0.         0.0061874  0.01257273 0.        ]
  [0.08956677 0.         0.         0.04538153]
  [0.00996407 0.02049778 0.04890884 0.        ]
  [0.03293431 0.         0.         0.        ]]]"
50,0.7042667384861353,"[[[0.01046267 0.07925364 0.06980278 0.03633023]
  [0.         0.         0.01330967 0.        ]
  [0.09556652 0.         0.         0.05772588]
  [0.02072138 0.03309589 0.05405406 0.        ]
  [0.0377729  0.         0.         0.        ]]]"
51,0.7286852104451593,"[[[0.00800163 0.08033102 0.06837215 0.03700929]
  [0.         0.         0.01441224 0.        ]
  [0.09549457 0.         0.         0.05688852]
  [0.01793729 0.03291672 0.05334202 0.        ]
  [0.03870256 0.         0.         0.        ]]]"
52,0.7559773200910068,"[[[0.00727867 0.07874159 0.06547541 0.0335552 ]
  [0.         0.00572266 0.01628824 0.        ]
  [0.09519836 0.         0.         0.04388433]
  [0.00898818 0.02157275 0.05084562 0.        ]
  [0.03557336 0.         0.         0.        ]]]"
53,0.7469961835359338,"[[[0.01122024 0.06668749 0.06096446 0.03044122]
  [0.         0.0045712  0.01367472 0.        ]
  [0.08443829 0.         0.         0.04472253]
  [0.00961709 0.02140418 0.04753792 0.        ]
  [0.03353892 0.         0.         0.        ]]]"
54,0.7597871793497463,"[[[0.01111861 0.0694712  0.06288421 0.03160961]
  [0.         0.0032758  0.01366981 0.        ]
  [0.08695713 0.         0.         0.04701612]
  [0.01178629 0.02346962 0.04893058 0.        ]
  [0.03432214 0.         0.         0.        ]]]"
55,0.7181231366356017,"[[[0.00877865 0.06800401 0.05983505 0.03222548]
  [0.         0.00411641 0.01512451 0.        ]
  [0.08419044 0.         0.         0.04667955]
  [0.00668317 0.02305984 0.04712122 0.        ]
  [0.03597309 0.         0.         0.        ]]]"
56,0.7456658648701173,"[[[0.00330545 0.0719497  0.05791515 0.03525681]
  [0.         0.00585693 0.01891279 0.        ]
  [0.08591551 0.         0.         0.04780597]
  [0.         0.02343702 0.04622571 0.        ]
  [0.0408026  0.         0.         0.        ]]]"
57,0.7608650651883566,"[[[0.00777464 0.06442107 0.06161893 0.02722685]
  [0.         0.00290602 0.00910525 0.        ]
  [0.08860864 0.         0.         0.04882958]
  [0.01215361 0.02623623 0.04690868 0.        ]
  [0.03167462 0.         0.         0.        ]]]"
58,0.7502600069996375,"[[[0.00718948 0.06157121 0.05641713 0.02780668]
  [0.         0.00407182 0.01151572 0.        ]
  [0.08089988 0.         0.         0.04381006]
  [0.00795079 0.02265222 0.04432338 0.        ]
  [0.03176068 0.         0.         0.        ]]]"
59,0.7438179475435559,"[[[0.00523574 0.06882728 0.06058696 0.02936807]
  [0.         0.00180986 0.010891   0.        ]
  [0.08836648 0.         0.         0.0466473 ]
  [0.01307483 0.02652324 0.04725754 0.        ]
  [0.03207777 0.         0.         0.        ]]]"
60,0.7642062143842395,"[[[0.00772938 0.06945316 0.06211915 0.03100571]
  [0.         0.00336283 0.01297556 0.        ]
  [0.0888757  0.         0.         0.04840325]
  [0.00961735 0.02518671 0.04810691 0.        ]
  [0.03480871 0.         0.         0.        ]]]"
61,0.695000986293618,"[[[0.00967406 0.06475308 0.06022955 0.02926149]
  [0.         0.00310065 0.01169464 0.        ]
  [0.08427328 0.         0.         0.04672902]
  [0.01111877 0.02403858 0.0468129  0.        ]
  [0.03276113 0.         0.         0.        ]]]"
62,0.7633471107118363,"[[[0.         0.08284796 0.06615698 0.03111808]
  [0.         0.00262737 0.01187831 0.        ]
  [0.10214352 0.         0.         0.04343079]
  [0.01619225 0.02673557 0.05120188 0.        ]
  [0.03145044 0.         0.         0.        ]]]"
63,0.7591812080515938,"[[[0.00874504 0.06563435 0.05898868 0.02981747]
  [0.         0.00559121 0.01386582 0.        ]
  [0.0839067  0.         0.         0.04366744]
  [0.00624498 0.02089056 0.04612318 0.        ]
  [0.03370873 0.         0.         0.        ]]]"
64,0.7409293110055418,"[[[0.01129068 0.06534196 0.06004535 0.02926625]
  [0.         0.00538357 0.01327302 0.        ]
  [0.08343319 0.         0.         0.04234201]
  [0.0093808  0.01978648 0.04684243 0.        ]
  [0.0321863  0.         0.         0.        ]]]"
65,0.7394477927728091,"[[[0.         0.0717468  0.05757805 0.03050585]
  [0.         0.00284076 0.01267402 0.        ]
  [0.09027479 0.         0.         0.04610534]
  [0.00629171 0.02762438 0.04554681 0.        ]
  [0.03436703 0.         0.         0.        ]]]"
66,0.7635332595032528,"[[[0.01229405 0.07499105 0.0660789  0.03317036]
  [0.         0.00358509 0.01493438 0.        ]
  [0.09101101 0.         0.         0.04576049]
  [0.01405877 0.02239249 0.05133878 0.        ]
  [0.03448518 0.         0.         0.        ]]]"
67,0.768231045022754,"[[[0.0061004  0.06120045 0.05632795 0.02695342]
  [0.         0.0041962  0.01069786 0.        ]
  [0.08194896 0.         0.         0.04388976]
  [0.00782272 0.02309258 0.04401937 0.        ]
  [0.03122745 0.         0.         0.        ]]]"
68,0.7338467930508048,"[[[0.00884093 0.06115535 0.057599   0.02722816]
  [0.         0.00389296 0.01071998 0.        ]
  [0.08142112 0.         0.         0.04401898]
  [0.00995698 0.0225352  0.04491159 0.        ]
  [0.03094344 0.         0.         0.        ]]]"
69,0.775150950323982,"[[[0.02407829 0.07053376 0.06835449 0.03425169]
  [0.         0.00829603 0.01861622 0.        ]
  [0.08571707 0.         0.         0.0440421 ]
  [0.00934393 0.01408225 0.05240835 0.        ]
  [0.03665426 0.         0.         0.        ]]]"
70,0.7165300002807564,"[[[0.01183102 0.0660401  0.06081653 0.02932386]
  [0.         0.0053523  0.01321238 0.        ]
  [0.08420363 0.         0.         0.04225897]
  [0.01026159 0.01966631 0.04734038 0.        ]
  [0.03198695 0.         0.         0.        ]]]"
71,0.756292574117999,"[[[0.         0.07898499 0.06196086 0.03104152]
  [0.         0.00211494 0.01183401 0.        ]
  [0.09905558 0.         0.         0.0469893 ]
  [0.01031314 0.02976646 0.04829267 0.        ]
  [0.03384973 0.         0.         0.        ]]]"
72,0.7360565579878922,"[[[0.00663234 0.06261103 0.0562601  0.02899027]
  [0.         0.00316495 0.01213203 0.        ]
  [0.08054214 0.         0.         0.04503105]
  [0.00808339 0.02387335 0.04452761 0.        ]
  [0.03277978 0.         0.         0.        ]]]"
73,0.7648553237222966,"[[[0.0059775  0.06200488 0.06475271 0.02258696]
  [0.         0.00135968 0.0027692  0.        ]
  [0.09577476 0.         0.         0.05382316]
  [0.01725493 0.03129447 0.04728881 0.        ]
  [0.0284991  0.         0.         0.        ]]]"
74,0.7720357949315604,"[[[0.01141269 0.06538656 0.05970589 0.0295773 ]
  [0.         0.00544493 0.01370317 0.        ]
  [0.0827276  0.         0.         0.04195733]
  [0.00904552 0.01944029 0.04675147 0.        ]
  [0.03237782 0.         0.         0.        ]]]"
75,0.7785214106972984,"[[[0.01391923 0.06140622 0.06067975 0.02734731]
  [0.         0.00601199 0.01164183 0.        ]
  [0.08272322 0.         0.         0.04331039]
  [0.00977172 0.01920891 0.04654659 0.        ]
  [0.03119738 0.         0.         0.        ]]]"
76,0.7399676953029348,"[[[0.00882369 0.06065493 0.05692059 0.02638464]
  [0.         0.00491132 0.01072459 0.        ]
  [0.08091049 0.         0.         0.04139205]
  [0.00943081 0.02065262 0.04443402 0.        ]
  [0.0298414  0.         0.         0.        ]]]"
77,0.7368963493697331,"[[[0.         0.06888729 0.05624483 0.02965218]
  [0.         0.00409678 0.01288931 0.        ]
  [0.08758815 0.         0.         0.04442561]
  [0.00437937 0.02546548 0.04452782 0.        ]
  [0.03393308 0.         0.         0.        ]]]"
78,0.7647002149218959,"[[[0.00297142 0.06536046 0.0618888  0.02282006]
  [0.         0.00412374 0.00543243 0.        ]
  [0.09472221 0.         0.         0.04455588]
  [0.01417918 0.02582284 0.04622883 0.        ]
  [0.0269537  0.         0.         0.        ]]]"
79,0.7811044238302914,"[[[0.02069291 0.06719924 0.06364759 0.03177534]
  [0.         0.0096487  0.0179594  0.        ]
  [0.08204945 0.         0.         0.03826503]
  [0.00689209 0.01154591 0.0494234  0.        ]
  [0.03395079 0.         0.         0.        ]]]"
80,0.7766627787894211,"[[[0.00742055 0.06022838 0.05561826 0.02673826]
  [0.         0.00488535 0.01118806 0.        ]
  [0.07992604 0.         0.         0.04172358]
  [0.00759576 0.0210992  0.0436904  0.        ]
  [0.03060428 0.         0.         0.        ]]]"
81,0.7849509163311001,"[[[0.00889322 0.06133153 0.05754798 0.0259793 ]
  [0.         0.00542028 0.01054633 0.        ]
  [0.08216905 0.         0.         0.04048302]
  [0.00976131 0.01997868 0.04473243 0.        ]
  [0.02927159 0.         0.         0.        ]]]"
82,0.7648051777107331,"[[[0.01038223 0.05742274 0.05501097 0.02651774]
  [0.         0.0045405  0.01107285 0.        ]
  [0.07618036 0.         0.         0.04138292]
  [0.00884431 0.02014337 0.04339263 0.        ]
  [0.03007512 0.         0.         0.        ]]]"
