iteration,test_acc
0,0.4139440203562341
1,0.47188295165394406
2,0.4933078880407125
3,0.5066412213740459
4,0.5081170483460561
5,0.5108651399491094
6,0.5177099236641222
7,0.518473282442748
8,0.5314249363867685
9,0.5332824427480916
10,0.5357506361323154
11,0.5393638676844785
12,0.5383715012722646
13,0.5355470737913486
14,0.5450636132315522
15,0.5493129770992365
16,0.549643765903308
17,0.5486513994910942
18,0.546437659033079
19,0.5494147582697201
20,0.5536641221374047
21,0.5510432569974555
22,0.5472264631043257
23,0.5477608142493638
24,0.5483460559796437
25,0.5487277353689565
26,0.5478117048346057
27,0.5510687022900762
28,0.5503816793893128
29,0.550229007633588
30,0.55264631043257
31,0.5513486005089057
32,0.5532315521628498
33,0.5524173027989823
34,0.5508905852417302
35,0.550763358778626
36,0.5519338422391857
37,0.5521374045801526
38,0.5516539440203564
39,0.5525445292620863
40,0.5520610687022901
41,0.5530025445292621
42,0.5532315521628498
43,0.5536132315521628
44,0.5530534351145037
45,0.5538676844783714
46,0.5542493638676844
47,0.5550381679389311
48,0.5535114503816794
49,0.5541984732824426
50,0.5531806615776081
51,0.5541984732824426
52,0.5545038167938933
53,0.5553689567430026
54,0.555470737913486
55,0.553944020356234
56,0.5542239185750637
57,0.5555216284987277
58,0.5553944020356234
59,0.5554452926208652
60,0.5541730279898219
61,0.555470737913486
62,0.5552162849872774
63,0.5539694656488551
64,0.5548600508905853
65,0.5541730279898219
66,0.5546819338422391
67,0.556055979643766
68,0.5561323155216285
69,0.5568702290076336
70,0.556234096692112
71,0.5559796437659034
72,0.5555470737913487
73,0.5557506361323156
74,0.5561323155216285
75,0.5562849872773536
76,0.556412213740458
77,0.5553689567430026
78,0.5574045801526718
79,0.5559541984732824
80,0.5567430025445294
81,0.556997455470738
82,0.5574554707379135
83,0.5562849872773536
84,0.5556743002544529
85,0.5557760814249363
86,0.5558778625954198
87,0.5556743002544529
88,0.5558269720101782
89,0.5563613231552164
90,0.5564631043256998
91,0.5571246819338422
92,0.5570737913486005
93,0.556615776081425
94,0.5572010178117048
95,0.5566921119592877
96,0.5567938931297711
97,0.556437659033079
98,0.5567175572519084
99,0.5563613231552164
100,0.5572010178117048
101,0.5565394402035623
102,0.556793893129771
103,0.555852417302799
104,0.556208651399491
105,0.5566666666666666
106,0.5567175572519083
107,0.557150127226463
108,0.5577608142493639
109,0.5569974554707379
110,0.5572519083969465
111,0.5561832061068703
112,0.5563867684478371
113,0.5563613231552161
114,0.5561577608142494
115,0.5567430025445292
116,0.5569974554707379
117,0.5567430025445292
118,0.5569974554707379
119,0.5566666666666666
120,0.5567430025445292
121,0.5570229007633588
122,0.5572519083969465
123,0.5567430025445292
124,0.5571246819338423
125,0.556437659033079
126,0.5572264631043258
127,0.556793893129771
128,0.5567430025445292
129,0.5568702290076337
130,0.5570483460559796
131,0.5568956743002543
132,0.5569465648854961
133,0.5568447837150127
134,0.5564376590330788
135,0.5566666666666666
136,0.5570483460559796
137,0.5567430025445292
138,0.5577608142493639
139,0.5565648854961831
140,0.5566921119592875
141,0.5563104325699745
142,0.5569211195928753
143,0.5566666666666666
144,0.556793893129771
145,0.5568702290076336
146,0.5561832061068702
147,0.5562595419847329
148,0.5561323155216285
149,0.5563104325699745
150,0.5565648854961831
151,0.556412213740458
152,0.5560814249363868
153,0.5563358778625954
154,0.5556743002544529
155,0.5562849872773535
156,0.5559287531806615
157,0.5560305343511449
158,0.5560305343511449
159,0.5561577608142493
160,0.5563104325699745
161,0.5560305343511449
162,0.5562849872773536
163,0.5562595419847328
164,0.5561577608142494
165,0.5562595419847328
166,0.5561832061068702
167,0.5560559796437659
168,0.5559796437659033
169,0.5554198473282441
170,0.5561577608142493
171,0.556208651399491
172,0.5565139949109416
173,0.5565139949109414
174,0.5563867684478371
175,0.5562340966921119
176,0.5562340966921119
177,0.5559287531806615
178,0.5560559796437659
179,0.5557760814249363
180,0.5560814249363868
181,0.5562849872773535
182,0.5562849872773535
183,0.5560559796437659
184,0.5558778625954198
185,0.5555216284987277
186,0.5550636132315521
187,0.5552926208651399
188,0.5555725190839694
189,0.5556997455470737
190,0.5553180661577607
191,0.5557506361323156
192,0.5554198473282441
193,0.5561068702290075
194,0.555648854961832
195,0.555826972010178
196,0.5554452926208651
197,0.5559287531806615
198,0.5553180661577607
199,0.5567175572519083
200,0.5566412213740457
201,0.556412213740458
202,0.5558778625954198
203,0.5557506361323156
204,0.5558015267175572
205,0.555648854961832
206,0.5557506361323156
207,0.5557760814249363
208,0.5556997455470737
209,0.5556997455470737
210,0.5557506361323156
211,0.5557506361323156
212,0.5557506361323156
213,0.5557506361323156
214,0.5556743002544529
215,0.5556743002544529
216,0.5555725190839694
217,0.5555979643765903
218,0.5555470737913486
219,0.5555470737913486
220,0.555648854961832
221,0.5555470737913486
222,0.555648854961832
223,0.555648854961832
224,0.5555470737913486
225,0.5555216284987277
226,0.5554961832061067
227,0.5557506361323156
228,0.5557506361323156
229,0.5557506361323156
230,0.5557251908396946
231,0.5557251908396946
232,0.5556234096692112
233,0.5556997455470737
234,0.5557506361323156
235,0.5557506361323156
236,0.5557506361323156
237,0.5557251908396946
238,0.5555470737913486
239,0.555470737913486
240,0.5555216284987277
241,0.5554961832061067
242,0.5555216284987277
243,0.5555470737913486
244,0.5555470737913486
245,0.5555979643765903
246,0.5555979643765903
