iteration,test_acc,actions
10,0.39326211996713223,"[[[0.         0.         0.         0.02364994 0.07976808 0.
   0.         0.0720557  0.         0.03601772]
  [0.         0.         0.00081239 0.         0.         0.
   0.         0.17635848 0.08747044 0.05707151]
  [0.08615341 0.         0.16825497 0.16149187 0.04733757 0.04208877
   0.01084457 0.05276993 0.1130935  0.        ]
  [0.         0.08794261 0.         0.         0.         0.
   0.         0.0650557  0.1264369  0.02806453]
  [0.         0.10809162 0.02092258 0.         0.         0.09826545
   0.05789051 0.         0.         0.        ]
  [0.04756974 0.         0.         0.07474969 0.         0.
   0.         0.         0.12446909 0.        ]
  [0.         0.02513531 0.         0.         0.06838708 0.08829389
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01902443 0.         0.07780179
   0.12395817 0.12928426 0.         0.00819841]
  [0.         0.         0.10383205 0.05519699 0.0292135  0.
   0.04041605 0.         0.08349024 0.07913578]
  [0.12002856 0.03696472 0.12868224 0.         0.         0.
   0.         0.170756   0.         0.11547881]]]"
11,0.39244042728019723,"[[[0.         0.         0.         0.0221501  0.07589369 0.
   0.         0.06935736 0.         0.0351528 ]
  [0.         0.         0.00097083 0.         0.         0.
   0.         0.17129974 0.08733569 0.05500857]
  [0.08351417 0.         0.16542041 0.15636683 0.04665315 0.04110612
   0.01052325 0.05342699 0.10991424 0.        ]
  [0.         0.08770988 0.         0.         0.         0.
   0.         0.06205482 0.12412851 0.02927757]
  [0.         0.10549937 0.0195485  0.         0.         0.09551904
   0.05626755 0.         0.         0.        ]
  [0.04730167 0.         0.         0.07279445 0.         0.
   0.         0.         0.12428496 0.        ]
  [0.         0.02497727 0.         0.         0.06710348 0.08634049
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01819775 0.         0.07664461
   0.12004799 0.12806714 0.         0.00738989]
  [0.         0.         0.10360333 0.0542616  0.02730896 0.
   0.03823641 0.         0.08107263 0.07726128]
  [0.11890043 0.03694367 0.12687305 0.         0.         0.
   0.         0.16648841 0.         0.11352499]]]"
12,0.3704738427827992,"[[[0.         0.         0.         0.0222057  0.07503697 0.
   0.         0.06803475 0.         0.03585073]
  [0.         0.         0.0008624  0.         0.         0.
   0.         0.17167012 0.08752978 0.054159  ]
  [0.08559655 0.         0.16450748 0.15438339 0.04702471 0.03735281
   0.01069126 0.05144341 0.10964165 0.        ]
  [0.         0.08631624 0.         0.         0.         0.
   0.         0.06386038 0.1242402  0.02965555]
  [0.         0.10530935 0.0178113  0.         0.         0.09475681
   0.05678537 0.         0.         0.        ]
  [0.04530606 0.         0.         0.07227434 0.         0.
   0.         0.         0.12232451 0.        ]
  [0.         0.0248421  0.         0.         0.06697716 0.08649851
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01836413 0.         0.07268956
   0.11988591 0.12700228 0.         0.00646968]
  [0.         0.         0.10031816 0.05548215 0.02810262 0.
   0.03659502 0.         0.07868408 0.07782601]
  [0.11516743 0.03606283 0.12555581 0.         0.         0.
   0.         0.16603611 0.         0.11015324]]]"
13,0.3706655710764174,"[[[0.         0.         0.         0.02289287 0.07833923 0.
   0.         0.07353671 0.         0.03497686]
  [0.         0.         0.00171085 0.         0.         0.
   0.         0.17660715 0.08837847 0.05681983]
  [0.0852021  0.         0.16987346 0.16182125 0.04793194 0.04325129
   0.01034598 0.05380172 0.11221113 0.        ]
  [0.         0.08865663 0.         0.         0.         0.
   0.         0.0636197  0.12556055 0.03009716]
  [0.         0.1084232  0.01998758 0.         0.         0.09744097
   0.05935964 0.         0.         0.        ]
  [0.04787728 0.         0.         0.07631764 0.         0.
   0.         0.         0.12650406 0.        ]
  [0.         0.02642555 0.         0.         0.06894026 0.08883569
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01883445 0.         0.07851776
   0.12293063 0.13268664 0.         0.00921634]
  [0.         0.         0.10854199 0.05626236 0.02818835 0.
   0.04053959 0.         0.08534043 0.07912908]
  [0.12268274 0.0378077  0.13070285 0.         0.         0.
   0.         0.17072195 0.         0.11763562]]]"
14,0.394357710216379,"[[[0.         0.         0.         0.02063308 0.07382736 0.
   0.         0.06893483 0.         0.0351754 ]
  [0.         0.         0.00267357 0.         0.         0.
   0.         0.16973093 0.08674991 0.05505237]
  [0.08124624 0.         0.16548145 0.15466338 0.04449419 0.04131476
   0.00931622 0.05644823 0.10802986 0.        ]
  [0.         0.08921086 0.         0.         0.         0.
   0.         0.06161601 0.12470338 0.03035912]
  [0.         0.10541964 0.01888582 0.         0.         0.09370671
   0.05555255 0.         0.         0.        ]
  [0.04757475 0.         0.         0.07370213 0.         0.
   0.         0.         0.12621763 0.        ]
  [0.         0.02597124 0.         0.         0.06519713 0.08685804
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01609412 0.         0.07732884
   0.11811537 0.12964354 0.         0.00749792]
  [0.         0.         0.10623068 0.05249038 0.02655758 0.
   0.03875169 0.         0.07908597 0.07528505]
  [0.11955536 0.03848985 0.12659386 0.         0.         0.
   0.         0.16344325 0.         0.11694184]]]"
15,0.40386195562859484,"[[[0.         0.         0.         0.0224476  0.07602487 0.
   0.         0.06864076 0.         0.03423248]
  [0.         0.         0.0004207  0.         0.         0.
   0.         0.16993977 0.08544011 0.05546527]
  [0.08353496 0.         0.16357072 0.15617225 0.04423811 0.04165685
   0.01104148 0.05262858 0.11024713 0.        ]
  [0.         0.08676008 0.         0.         0.         0.
   0.         0.0620991  0.12341471 0.0277069 ]
  [0.         0.10422407 0.02010397 0.         0.         0.0946084
   0.05542773 0.         0.         0.        ]
  [0.04784951 0.         0.         0.07265134 0.         0.
   0.         0.         0.12393678 0.        ]
  [0.         0.02501068 0.         0.         0.06467277 0.08572605
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01708324 0.         0.07609385
   0.11862829 0.12676202 0.         0.00753219]
  [0.         0.         0.10263739 0.05325265 0.02816417 0.
   0.03928139 0.         0.08040313 0.07636455]
  [0.11776275 0.03658091 0.1254483  0.         0.         0.
   0.         0.16535342 0.         0.11484654]]]"
16,0.36885784716516024,"[[[0.         0.         0.         0.02112135 0.07574668 0.
   0.         0.06754418 0.         0.03169888]
  [0.         0.         0.         0.         0.         0.
   0.         0.16965805 0.08699312 0.05363071]
  [0.08437969 0.         0.16284034 0.15596718 0.0450624  0.04225538
   0.01151624 0.05161669 0.11264911 0.        ]
  [0.         0.08803979 0.         0.         0.         0.
   0.         0.06155561 0.1246956  0.02821296]
  [0.         0.10268169 0.02004304 0.         0.         0.09282098
   0.05728532 0.         0.         0.        ]
  [0.04774956 0.         0.         0.07243958 0.         0.
   0.         0.         0.12539902 0.        ]
  [0.         0.02550711 0.         0.         0.06601601 0.08604101
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01779993 0.         0.07454561
   0.11799864 0.12670393 0.         0.0076693 ]
  [0.         0.         0.10146807 0.0549347  0.02805573 0.
   0.03979871 0.         0.08181133 0.07681741]
  [0.11591729 0.03747153 0.12480767 0.         0.         0.
   0.         0.16571566 0.         0.11584455]]]"
17,0.37482881402355517,"[[[0.         0.         0.         0.02237064 0.07766744 0.
   0.         0.06851884 0.         0.03392318]
  [0.         0.         0.         0.         0.         0.
   0.         0.17428331 0.08852145 0.05461631]
  [0.08623959 0.         0.16534531 0.15837584 0.04762334 0.04054236
   0.01204155 0.0505642  0.11416792 0.        ]
  [0.         0.08858978 0.         0.         0.         0.
   0.         0.06373716 0.12637365 0.0285104 ]
  [0.         0.10518526 0.0189266  0.         0.         0.09474494
   0.05925085 0.         0.         0.        ]
  [0.04746214 0.         0.         0.07246971 0.         0.
   0.         0.         0.12506662 0.        ]
  [0.         0.02498759 0.         0.         0.0685444  0.08716913
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.0186225  0.         0.07355528
   0.12116979 0.12747461 0.         0.00634321]
  [0.         0.         0.10070661 0.05702216 0.02871712 0.
   0.03965333 0.         0.08301939 0.07906316]
  [0.11606378 0.03663332 0.12686256 0.         0.         0.
   0.         0.1693233  0.         0.11479984]]]"
18,0.36466721446179134,"[[[0.         0.         0.         0.02221839 0.07552365 0.
   0.         0.06909708 0.         0.03360944]
  [0.         0.         0.         0.         0.         0.
   0.         0.17559813 0.0879584  0.05452063]
  [0.08758655 0.         0.16829905 0.16084743 0.04396698 0.044973
   0.01195419 0.05220035 0.11646996 0.        ]
  [0.         0.09169319 0.         0.         0.         0.
   0.         0.06242284 0.12796395 0.02905635]
  [0.         0.10498521 0.02179279 0.         0.         0.09381466
   0.05839175 0.         0.         0.        ]
  [0.04996697 0.         0.         0.07343529 0.         0.
   0.         0.         0.12935087 0.        ]
  [0.         0.02664011 0.         0.         0.06511757 0.08659033
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01818994 0.         0.0746068
   0.12105855 0.12954915 0.         0.00870725]
  [0.         0.         0.10722356 0.0602724  0.03041065 0.
   0.0412842  0.         0.08460449 0.07810301]
  [0.1216104  0.03983384 0.12841959 0.         0.         0.
   0.         0.17188977 0.         0.11973669]]]"
19,0.398877019994522,"[[[0.         0.         0.         0.02303251 0.07743188 0.
   0.         0.07066479 0.         0.03472948]
  [0.         0.         0.00029415 0.         0.         0.
   0.         0.17415768 0.08554083 0.05555025]
  [0.08467045 0.         0.16590348 0.15920721 0.04568559 0.04259942
   0.01112284 0.05134065 0.11195307 0.        ]
  [0.         0.08757222 0.         0.         0.         0.
   0.         0.06340323 0.12434569 0.02777155]
  [0.         0.1056056  0.02029772 0.         0.         0.09485138
   0.05808904 0.         0.         0.        ]
  [0.04748379 0.         0.         0.07326293 0.         0.
   0.         0.         0.12355579 0.        ]
  [0.         0.02546936 0.         0.         0.06671242 0.08630758
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.0184441  0.         0.07546481
   0.12134087 0.12771076 0.         0.00850365]
  [0.         0.         0.10378864 0.05617376 0.02896511 0.
   0.04044949 0.         0.08338659 0.07752786]
  [0.1186955  0.0370919  0.12689291 0.         0.         0.
   0.         0.16859099 0.         0.11573963]]]"
20,0.3967406190084909,"[[[0.         0.         0.         0.02152572 0.07462453 0.
   0.         0.06651715 0.         0.03215964]
  [0.         0.         0.         0.         0.         0.
   0.         0.16531035 0.08726116 0.05363785]
  [0.08246962 0.         0.16073906 0.15268801 0.04585147 0.04113286
   0.01140877 0.0523293  0.10926459 0.        ]
  [0.         0.08590793 0.         0.         0.         0.
   0.         0.05906292 0.12164025 0.02859344]
  [0.         0.10185393 0.01972252 0.         0.         0.09417569
   0.05432245 0.         0.         0.        ]
  [0.04775175 0.         0.         0.07111503 0.         0.
   0.         0.         0.12394046 0.        ]
  [0.         0.02430645 0.         0.         0.06577914 0.0846015
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01801452 0.         0.07629982
   0.11599614 0.12556182 0.         0.006692  ]
  [0.         0.         0.10083999 0.05205005 0.02633481 0.
   0.03719437 0.         0.08000842 0.07634145]
  [0.11643551 0.03563687 0.12446493 0.         0.         0.
   0.         0.16318119 0.         0.11159663]]]"
21,0.3760613530539578,"[[[0.         0.         0.         0.02253917 0.07594813 0.
   0.         0.06773805 0.         0.03014997]
  [0.         0.         0.         0.         0.         0.
   0.         0.16464411 0.0834706  0.05376993]
  [0.08018249 0.         0.15739776 0.15298702 0.04512155 0.04308059
   0.01201109 0.04893003 0.10844544 0.        ]
  [0.         0.08334672 0.         0.         0.         0.
   0.         0.05804093 0.11778265 0.02639108]
  [0.         0.0998676  0.01982244 0.         0.         0.09196828
   0.05610588 0.         0.         0.        ]
  [0.04740065 0.         0.         0.07045725 0.         0.
   0.         0.         0.12033699 0.        ]
  [0.         0.02443723 0.         0.         0.06568616 0.08283674
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.0186131  0.         0.07529171
   0.11466998 0.12344412 0.         0.00794697]
  [0.         0.         0.1002915  0.0516036  0.0266214  0.
   0.03951139 0.         0.08337177 0.0752642 ]
  [0.11460418 0.0339418  0.12318484 0.         0.         0.
   0.         0.1620176  0.         0.11270584]]]"
22,0.40262941659819235,"[[[0.         0.         0.         0.01831692 0.07409327 0.
   0.         0.06667679 0.         0.02899816]
  [0.         0.         0.00166921 0.         0.         0.
   0.         0.1657214  0.08624554 0.05068662]
  [0.0818253  0.         0.16113466 0.15391588 0.04525857 0.04383458
   0.01085199 0.05211282 0.1112024  0.        ]
  [0.         0.08828766 0.         0.         0.         0.
   0.         0.05983444 0.12350605 0.02780664]
  [0.         0.10005374 0.02028522 0.         0.         0.08991539
   0.05713029 0.         0.         0.        ]
  [0.04684665 0.         0.         0.07140066 0.         0.
   0.         0.         0.12463799 0.        ]
  [0.         0.02541717 0.         0.         0.06661777 0.08478112
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.0174778  0.         0.07512587
   0.1165065  0.12499978 0.         0.00911119]
  [0.         0.         0.09925288 0.0544341  0.02561768 0.
   0.03916818 0.         0.08100452 0.07504126]
  [0.11427652 0.03929399 0.12142402 0.         0.         0.
   0.         0.16202682 0.         0.11504158]]]"
23,0.39687756778964667,"[[[0.         0.         0.         0.01813656 0.07058873 0.
   0.         0.06488783 0.         0.02963223]
  [0.         0.         0.00174312 0.         0.         0.
   0.         0.1615314  0.08309542 0.04903634]
  [0.07995528 0.         0.15791652 0.14911321 0.04356227 0.04190971
   0.01053182 0.05061651 0.10664307 0.        ]
  [0.         0.08544556 0.         0.         0.         0.
   0.         0.05842395 0.11924665 0.02729193]
  [0.         0.097683   0.01913346 0.         0.         0.08728303
   0.05492835 0.         0.         0.        ]
  [0.04523204 0.         0.         0.06895073 0.         0.
   0.         0.         0.12047905 0.        ]
  [0.         0.02481813 0.         0.         0.06394613 0.08167235
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01681812 0.         0.0724814
   0.11364207 0.12172622 0.         0.00922538]
  [0.         0.         0.097226   0.05411945 0.02481666 0.
   0.03656085 0.         0.0775213  0.07280327]
  [0.11212955 0.03835128 0.11813548 0.         0.         0.
   0.         0.15777604 0.         0.11025512]]]"
24,0.38236099698712683,"[[[0.         0.         0.         0.01999889 0.07298415 0.
   0.         0.06672595 0.         0.03014723]
  [0.         0.         0.00059324 0.         0.         0.
   0.         0.16361357 0.0843163  0.05101096]
  [0.07944999 0.         0.15874588 0.15123457 0.0458039  0.04272052
   0.01108487 0.05032156 0.10720271 0.        ]
  [0.         0.0851917  0.         0.         0.         0.
   0.         0.05764604 0.11857672 0.02773292]
  [0.         0.0992769  0.01902593 0.         0.         0.08980829
   0.05614242 0.         0.         0.        ]
  [0.04636177 0.         0.         0.06957482 0.         0.
   0.         0.         0.1209259  0.        ]
  [0.         0.02458853 0.         0.         0.06629401 0.08231848
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01812101 0.         0.07449593
   0.1146844  0.12342826 0.         0.00848027]
  [0.         0.         0.09974497 0.05356916 0.02480233 0.
   0.0375367  0.         0.08125501 0.07441966]
  [0.11450555 0.03646579 0.12157415 0.         0.         0.
   0.         0.16040012 0.         0.11116785]]]"
25,0.3765543686661189,"[[[0.         0.         0.         0.02253991 0.07635842 0.
   0.         0.0680675  0.         0.03079323]
  [0.         0.         0.         0.         0.         0.
   0.         0.16521683 0.08381877 0.05362873]
  [0.07932852 0.         0.15767503 0.15291417 0.04661468 0.04266943
   0.01182444 0.04894956 0.10779376 0.        ]
  [0.         0.08346978 0.         0.         0.         0.
   0.         0.0580701  0.11763112 0.02661993]
  [0.         0.10038762 0.0192682  0.         0.         0.0922497
   0.05668304 0.         0.         0.        ]
  [0.04696897 0.         0.         0.06997213 0.         0.
   0.         0.         0.1194992  0.        ]
  [0.         0.02404245 0.         0.         0.06730644 0.08280204
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01912833 0.         0.07553902
   0.1154841  0.12325431 0.         0.00755088]
  [0.         0.         0.0997589  0.05157681 0.02590653 0.
   0.03915544 0.         0.08380981 0.07553697]
  [0.1144591  0.03364121 0.12345527 0.         0.         0.
   0.         0.16212235 0.         0.11171573]]]"
26,0.3736236647493837,"[[[0.         0.         0.         0.02439756 0.07793465 0.
   0.         0.07153389 0.         0.03309999]
  [0.         0.         0.         0.         0.         0.
   0.         0.16828132 0.08180172 0.05530122]
  [0.07938199 0.         0.16057083 0.15644032 0.04735876 0.04384315
   0.01175623 0.0482389  0.10639519 0.        ]
  [0.         0.0817829  0.         0.         0.         0.
   0.         0.05904463 0.11554398 0.02543746]
  [0.         0.10267779 0.01984443 0.         0.         0.09461749
   0.05667253 0.         0.         0.        ]
  [0.04693913 0.         0.         0.07055856 0.         0.
   0.         0.         0.11704352 0.        ]
  [0.         0.02355029 0.         0.         0.06764773 0.08220429
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01949358 0.         0.07750057
   0.11846733 0.12377042 0.         0.00900278]
  [0.         0.         0.10165104 0.0527209  0.02599328 0.
   0.03909861 0.         0.08536671 0.07622361]
  [0.1180916  0.033066   0.12491132 0.         0.         0.
   0.         0.16454497 0.         0.11019552]]]"
