iteration,test_acc
0,0.08123366440146366
1,0.08123366440146366
2,0.1349973863042342
3,0.15198640878201777
4,0.17430737062205962
5,0.17577104025091478
6,0.1949555671719812
7,0.2032932566649242
8,0.20339780449555675
9,0.21759017250392051
10,0.22070047046523786
11,0.2231573444851019
12,0.22404600104547828
13,0.2280710925248301
14,0.23826450601150023
15,0.25109775222164143
16,0.2434134866701516
17,0.24926816518557232
18,0.24401463669628853
19,0.24903293256664924
20,0.26377417668583375
21,0.2598274960794563
22,0.2610559330893884
23,0.26944589649764766
24,0.2736539466806064
25,0.2689231573444851
26,0.27822791427077886
27,0.27796654469419757
28,0.28084161003659175
29,0.27595399895452166
30,0.2766596968112912
31,0.2806063774176686
32,0.27673810768426554
33,0.2762937794040774
34,0.2783063251437533
35,0.2798484056455829
36,0.2759017250392054
37,0.27757449032932563
38,0.2834553058024046
39,0.2821223209618401
40,0.29056455828541555
41,0.29100888656560375
42,0.2937271301620491
43,0.28831677992681654
44,0.29171458442237325
45,0.2980397281756404
46,0.29302143230527966
47,0.29681129116570826
48,0.2939623627809723
49,0.2992158912702561
50,0.29558285415577623
51,0.2980397281756404
52,0.293099843178254
53,0.2921327757449034
54,0.2962624150548876
55,0.2918191322530058
56,0.29093047569262936
57,0.29093047569262936
58,0.3013852587558808
59,0.29702038682697335
60,0.3015943544171458
61,0.3017250392054364
62,0.30465237846314686
63,0.30091479351803446
64,0.3066387872451647
65,0.30799790904338736
66,0.30946157867224255
67,0.3067171981181391
68,0.30935703084161
69,0.31306847882906436
70,0.3093047569262938
71,0.31037637219027714
72,0.312807109252483
73,0.3154730789336122
74,0.3145321484579195
75,0.3162833246210141
76,0.31403554626241503
77,0.313225300575013
78,0.31798222686879246
79,0.32153685311029795
80,0.32313120752744384
81,0.31960271824359643
82,0.3172242550967067
83,0.32409827496079463
84,0.3247255619445896
85,0.31704129639309986
86,0.3189754312598013
87,0.3158651332984841
88,0.3254573967590172
89,0.3248301097752222
90,0.32093570308416103
91,0.3186617877679038
92,0.32543125980135923
93,0.318897020386827
94,0.32328802927339256
95,0.32043910088865657
96,0.31855723993727136
97,0.31944589649764765
98,0.3232096184004182
99,0.3232618923157345
100,0.3259539989545217
101,0.3268687924725562
102,0.3257187663355986
103,0.3310245687401986
104,0.3315473078933612
105,0.3328802927339258
106,0.3276267642446419
107,0.3287245164662833
108,0.3267119707266074
109,0.324385781495034
110,0.32919498170412964
111,0.3248301097752222
112,0.33450078410872974
113,0.3265290120230005
114,0.33120752744380555
115,0.3308154730789336
116,0.32723470987977
