iteration,test_acc
0,0.6044171458442238
1,0.7168060637741765
2,0.7238107684265551
3,0.7690799790904338
4,0.7614741244119184
5,0.7879247255619445
6,0.802665969681129
7,0.7941453214845791
8,0.8048353371667538
9,0.8054103502352327
10,0.8123366440146368
11,0.811813904861474
12,0.8273915316257188
13,0.822556194458965
14,0.824594877156299
15,0.8362519602718244
16,0.8246471510716151
17,0.8430475692629378
18,0.8431259801359122
19,0.844511238891793
20,0.8451123889179298
21,0.8338996340825927
22,0.8468112911657082
23,0.8525875588081547
24,0.8486931521170936
25,0.8549921589127025
26,0.8588604286461055
27,0.8488761108207002
28,0.8564296915838996
29,0.8575274438055411
30,0.8509409304756927
31,0.8604286461055933
32,0.8639832723470988
33,0.8555148980658652
34,0.8657867224255098
35,0.8643230527966544
36,0.8668060637741768
37,0.8692368008363827
38,0.8680083638264506
39,0.8642446419236801
40,0.8650026136957658
41,0.865838996340826
42,0.865446941975954
43,0.8584161003659172
44,0.8596445373758496
45,0.8633037114479875
46,0.8694197595399895
47,0.8705436487192892
48,0.8728959749085208
49,0.8681913225300575
50,0.8706220595922634
51,0.8646628332462102
52,0.8684265551489807
53,0.8721902770517511
54,0.8731312075274438
55,0.8732880292733926
56,0.8763460533193935
57,0.8745426032409827
58,0.8748562467328803
59,0.872164140094093
60,0.8744380554103502
61,0.8761630946157867
62,0.8762676424464193
63,0.8764767381076842
64,0.8760846837428122
65,0.8753267119707265
66,0.8719289074751699
67,0.8771562990067958
68,0.877835859905907
69,0.8754573967590172
70,0.876842655514898
71,0.8759801359121798
72,0.8766596968112912
73,0.8786722425509671
74,0.8790381599581808
75,0.8772347098797699
76,0.8768687924725562
77,0.878018818609514
78,0.8797438578149503
79,0.8797438578149503
80,0.8804756926293779
81,0.8806325143753266
82,0.8705959226346053
83,0.8755880815473078
84,0.8769472033455307
85,0.8779926816518557
86,0.8783585990590694
87,0.8811813904861475
88,0.8785938316779927
89,0.8806325143753269
90,0.8757449032932566
91,0.8769210663878724
92,0.874594877156299
93,0.884945112388918
94,0.884134866701516
95,0.8845007841087298
96,0.8827496079456351
97,0.8830109775222164
98,0.8844223732357553
99,0.8835075797177208
100,0.8855985363303711
101,0.8868792472556194
102,0.8874019864087821
103,0.8878201777313122
104,0.8877156299006795
105,0.8869576581285938
106,0.8854417145844223
107,0.8846837428123366
108,0.8881338212232098
109,0.8873497124934657
110,0.8875065342394144
111,0.8872974385781495
112,0.8879247255619447
113,0.8889179299529534
114,0.8875849451123891
115,0.888212232096184
116,0.8891531625718766
117,0.886983795086252
118,0.8873758494511239
119,0.8887872451646629
120,0.8875065342394146
121,0.887584945112389
122,0.8880292733925771
123,0.8827757449032934
124,0.8835598536330371
125,0.8878463146889702
126,0.8875065342394146
127,0.8870360690015682
128,0.8861996863565083
