iteration,test_acc,actions
10,0.4643491897543125,"[[[0.00000000e+00 0.00000000e+00 1.79664716e-02 0.00000000e+00
   1.08969092e-01 0.00000000e+00 7.78367161e-04 0.00000000e+00
   7.10398406e-02 4.12644967e-02]
  [0.00000000e+00 4.31152321e-02 0.00000000e+00 0.00000000e+00
   6.44641668e-02 4.79690507e-02 4.48888242e-02 0.00000000e+00
   6.06314689e-02 0.00000000e+00]
  [1.05232811e-02 0.00000000e+00 4.53069806e-05 3.24395150e-02
   0.00000000e+00 5.98203763e-02 0.00000000e+00 0.00000000e+00
   4.66716401e-02 0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 5.38926795e-02 5.73703200e-02
   1.54480739e-02 8.40875357e-02 0.00000000e+00 2.79030889e-01
   1.11516371e-01 4.22790498e-02]
  [4.81363237e-02 0.00000000e+00 6.49144650e-02 0.00000000e+00
   1.13141850e-01 1.30541036e-02 7.76028037e-02 3.10844816e-02
   0.00000000e+00 0.00000000e+00]
  [0.00000000e+00 4.21306491e-02 9.08463076e-02 7.42769837e-02
   6.68148175e-02 8.42413455e-02 0.00000000e+00 0.00000000e+00
   6.11664020e-02 1.62091125e-02]
  [1.75968751e-01 0.00000000e+00 2.18775664e-02 4.80143651e-02
   8.00585076e-02 3.04033142e-02 0.00000000e+00 6.20564893e-02
   1.02790937e-01 6.99926689e-02]
  [7.42156133e-02 0.00000000e+00 7.42665753e-02 0.00000000e+00
   8.02457333e-03 5.81348315e-03 3.71296220e-02 0.00000000e+00
   1.54280275e-01 0.00000000e+00]
  [0.00000000e+00 6.69235177e-03 0.00000000e+00 0.00000000e+00
   0.00000000e+00 0.00000000e+00 5.27663194e-02 0.00000000e+00
   1.32813483e-01 2.73668505e-02]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00 2.53579598e-02
   3.81209105e-02 0.00000000e+00 0.00000000e+00 3.18249464e-02
   0.00000000e+00 9.82412547e-02]]]"
11,0.4594354417145844,"[[[0.         0.         0.02421875 0.         0.10312919 0.
   0.00898052 0.         0.06921136 0.04247654]
  [0.         0.03265689 0.         0.         0.06001028 0.06068437
   0.05092825 0.         0.06803165 0.        ]
  [0.01268608 0.         0.00327224 0.03727989 0.         0.07344815
   0.         0.         0.04789267 0.        ]
  [0.         0.         0.06270525 0.05420108 0.01698159 0.08101533
   0.         0.28510994 0.11626134 0.03431023]
  [0.05119939 0.         0.06804814 0.         0.12048    0.01353503
   0.07263143 0.04144828 0.         0.        ]
  [0.         0.04684465 0.09513465 0.07304512 0.07681818 0.09582979
   0.         0.         0.06063687 0.02016126]
  [0.18012327 0.         0.02840164 0.05143097 0.08858144 0.02904894
   0.         0.05808923 0.10713106 0.08407606]
  [0.07679284 0.         0.07204644 0.         0.00787516 0.00684249
   0.03801564 0.         0.16417471 0.        ]
  [0.         0.00745647 0.         0.         0.         0.
   0.05088402 0.         0.1321764  0.02208477]
  [0.         0.         0.         0.03046029 0.03670851 0.
   0.         0.0331993  0.         0.08860179]]]"
12,0.44696811291165706,"[[[0.         0.         0.02993714 0.         0.10743847 0.
   0.01101317 0.         0.06720871 0.04971839]
  [0.         0.0403168  0.         0.         0.0569141  0.05923397
   0.05295238 0.         0.06795945 0.        ]
  [0.0166919  0.         0.         0.0416698  0.         0.07596537
   0.         0.         0.03473685 0.        ]
  [0.         0.         0.06671035 0.05693685 0.01418219 0.07711959
   0.         0.29421577 0.11701984 0.03217389]
  [0.05666952 0.         0.06597919 0.         0.11898921 0.01763163
   0.07518238 0.04446055 0.         0.        ]
  [0.         0.05070068 0.09335227 0.07701496 0.06617749 0.09069463
   0.         0.         0.06554888 0.01835501]
  [0.18072712 0.         0.03301083 0.04977085 0.09271341 0.02614558
   0.         0.06447291 0.09849875 0.07950602]
  [0.06963976 0.         0.07556666 0.         0.00168483 0.00978277
   0.03683878 0.         0.16169907 0.        ]
  [0.         0.00535377 0.         0.         0.         0.
   0.05508834 0.         0.12968397 0.03416729]
  [0.         0.         0.         0.02389483 0.0345922  0.
   0.         0.03983387 0.         0.08716205]]]"
13,0.40337166753789855,"[[[0.         0.         0.01899058 0.         0.10555173 0.
   0.00620395 0.         0.07049428 0.04164448]
  [0.         0.04414392 0.         0.         0.06267498 0.05435958
   0.04844075 0.         0.06197745 0.        ]
  [0.01538337 0.         0.00299634 0.03478396 0.         0.06901184
   0.         0.         0.04810489 0.        ]
  [0.         0.         0.05205338 0.05880729 0.01356293 0.0846156
   0.         0.28448325 0.11306863 0.0382034 ]
  [0.05158982 0.         0.06380586 0.         0.11663106 0.01746109
   0.07371828 0.03750223 0.         0.        ]
  [0.         0.04359517 0.08916865 0.07300584 0.06332245 0.08570859
   0.         0.         0.06449877 0.02062931]
  [0.17958832 0.         0.0255138  0.05290538 0.0862644  0.02917714
   0.         0.06029207 0.10156954 0.07732896]
  [0.07826855 0.         0.07464331 0.         0.00650345 0.00240817
   0.04015647 0.         0.155968   0.        ]
  [0.         0.00813512 0.         0.         0.         0.
   0.0480219  0.         0.12994476 0.02760713]
  [0.         0.         0.         0.02720779 0.03686911 0.
   0.         0.03619586 0.         0.09117014]]]"
14,0.43776790381599573,"[[[0.         0.         0.02090205 0.         0.10999705 0.
   0.00824538 0.         0.06451224 0.03955825]
  [0.         0.04873678 0.         0.         0.06207335 0.05932577
   0.05505196 0.         0.07120127 0.        ]
  [0.01870335 0.         0.0019053  0.03852199 0.         0.0693618
   0.         0.         0.04085385 0.        ]
  [0.         0.         0.05858786 0.05895764 0.00930727 0.09108131
   0.         0.29543    0.12184225 0.03226776]
  [0.06117738 0.         0.06525783 0.         0.11914843 0.01353153
   0.07662955 0.03999094 0.         0.        ]
  [0.         0.04850147 0.09439395 0.08389276 0.0687691  0.09043602
   0.         0.         0.07244928 0.01942261]
  [0.18477498 0.         0.03136279 0.05435431 0.09169447 0.03314616
   0.         0.05335453 0.10572989 0.0839339 ]
  [0.07759545 0.         0.08296297 0.         0.00518179 0.00198401
   0.03918085 0.         0.1603294  0.        ]
  [0.         0.00888179 0.         0.         0.         0.
   0.0555101  0.         0.12558281 0.02879204]
  [0.         0.         0.         0.01968396 0.03356824 0.
   0.         0.03442641 0.         0.09176546]]]"
15,0.4954783063251438,"[[[0.         0.         0.02661816 0.         0.12321045 0.
   0.01941259 0.         0.07392706 0.04256591]
  [0.         0.04992487 0.         0.         0.05855981 0.06362075
   0.05357664 0.         0.07968048 0.        ]
  [0.01656519 0.         0.00380293 0.03426282 0.         0.07124668
   0.         0.         0.03834137 0.        ]
  [0.         0.         0.06318948 0.05799162 0.00951773 0.07630269
   0.         0.30811697 0.12497172 0.04616393]
  [0.06616804 0.         0.0689185  0.         0.11811706 0.00578371
   0.0733382  0.03770493 0.         0.        ]
  [0.         0.05641102 0.11140054 0.081246   0.06451029 0.09880661
   0.         0.         0.0691921  0.01343287]
  [0.19481987 0.         0.04658162 0.04170279 0.09947878 0.02704491
   0.         0.05633222 0.11033636 0.09474763]
  [0.07324354 0.         0.0780173  0.         0.02932825 0.
   0.02368011 0.         0.16145864 0.        ]
  [0.         0.         0.         0.         0.         0.
   0.06500381 0.         0.13240013 0.04218733]
  [0.         0.         0.         0.0204507  0.04310825 0.
   0.         0.03102683 0.         0.09911716]]]"
16,0.4898588604286461,"[[[0.         0.         0.02792596 0.         0.10584453 0.
   0.01579724 0.         0.07180957 0.04607106]
  [0.         0.03128518 0.         0.         0.0583139  0.06693345
   0.05459872 0.         0.07452656 0.        ]
  [0.01518346 0.         0.00356619 0.04135501 0.         0.08031794
   0.         0.         0.0425068  0.        ]
  [0.         0.         0.06735983 0.05344189 0.01401697 0.07715277
   0.         0.29386461 0.11773727 0.03140854]
  [0.05557077 0.         0.07026019 0.         0.12173504 0.01471453
   0.06903164 0.04746655 0.         0.        ]
  [0.         0.05068772 0.09945939 0.0717452  0.07154933 0.10155214
   0.         0.         0.06512386 0.0196942 ]
  [0.1829969  0.         0.03492947 0.05152248 0.09433523 0.02576591
   0.         0.05874598 0.10440762 0.09150501]
  [0.07492817 0.         0.07036019 0.         0.00892874 0.00307788
   0.03704784 0.         0.16985019 0.        ]
  [0.         0.00409973 0.         0.         0.         0.
   0.05263644 0.         0.13345976 0.02730846]
  [0.         0.         0.         0.02949317 0.03505825 0.
   0.         0.03663665 0.         0.08337398]]]"
17,0.4907475169890225,"[[[0.         0.         0.01098275 0.         0.11324197 0.
   0.013873   0.         0.07466684 0.03320361]
  [0.         0.05057145 0.         0.         0.06524616 0.05975961
   0.05249735 0.         0.0750101  0.        ]
  [0.01315985 0.         0.00883606 0.02855155 0.         0.06291441
   0.         0.         0.04932331 0.        ]
  [0.         0.         0.04724419 0.0567151  0.00663127 0.085926
   0.         0.28894228 0.11825301 0.04120034]
  [0.06085184 0.         0.06542696 0.         0.11318898 0.00897172
   0.06531175 0.03476828 0.         0.        ]
  [0.         0.04511122 0.09983543 0.07402993 0.05893755 0.09429351
   0.         0.         0.07275654 0.01755308]
  [0.18516679 0.         0.03690206 0.04926647 0.08908862 0.02806732
   0.         0.04417762 0.1108481  0.09151915]
  [0.08082474 0.         0.07524998 0.         0.0235822  0.
   0.03371627 0.         0.15511793 0.        ]
  [0.         0.         0.         0.         0.         0.
   0.05301564 0.         0.12826593 0.02936253]
  [0.         0.         0.         0.02197513 0.04059723 0.
   0.         0.02835752 0.         0.09542213]]]"
18,0.44555671719811807,"[[[0.         0.         0.0144852  0.         0.10133108 0.
   0.00635432 0.         0.07070081 0.03583739]
  [0.         0.04091297 0.         0.         0.06014412 0.04862479
   0.04203298 0.         0.05747275 0.        ]
  [0.01182801 0.         0.00582327 0.02885471 0.         0.06178738
   0.         0.         0.05071738 0.        ]
  [0.         0.         0.04470529 0.05313564 0.01147883 0.07767829
   0.         0.26275551 0.1038227  0.04245333]
  [0.04567828 0.         0.06152192 0.         0.10805355 0.01125496
   0.06756292 0.03190207 0.         0.        ]
  [0.         0.03817894 0.0867497  0.06310928 0.06000401 0.08342444
   0.         0.         0.05800378 0.01571049]
  [0.16905744 0.         0.02352632 0.04822357 0.07896631 0.02629941
   0.         0.05528719 0.09739216 0.07601365]
  [0.07578627 0.         0.06518463 0.         0.01531022 0.
   0.03542238 0.         0.14385673 0.        ]
  [0.         0.00320009 0.         0.         0.         0.
   0.04450691 0.         0.12532844 0.02589589]
  [0.         0.         0.         0.02678823 0.03848949 0.
   0.         0.02956993 0.         0.08792865]]]"
19,0.43361212754835343,"[[[0.         0.         0.02560158 0.         0.11622803 0.
   0.01705319 0.         0.06848218 0.03799561]
  [0.         0.04213607 0.         0.         0.06147419 0.07725788
   0.06141262 0.         0.08663528 0.        ]
  [0.0235083  0.         0.         0.04018962 0.         0.07566813
   0.         0.         0.03888571 0.        ]
  [0.         0.         0.06586704 0.06096486 0.00937633 0.09155294
   0.         0.30806398 0.12388103 0.02358774]
  [0.06686773 0.         0.06299219 0.         0.12162955 0.01633896
   0.07817163 0.04548182 0.         0.        ]
  [0.         0.06149901 0.1062493  0.08881934 0.06711502 0.09785111
   0.         0.         0.07778625 0.02485982]
  [0.19188677 0.         0.04044623 0.05174194 0.09777123 0.0357272
   0.         0.04952249 0.11167233 0.09711396]
  [0.07477691 0.         0.08511464 0.         0.01119678 0.
   0.03338373 0.         0.17948735 0.        ]
  [0.         0.00062018 0.         0.         0.         0.
   0.06376006 0.         0.12673452 0.02885236]
  [0.         0.         0.         0.01724025 0.03028593 0.
   0.         0.04002386 0.         0.08648676]]]"
20,0.4151594354417146,"[[[0.         0.         0.00990594 0.         0.10635193 0.
   0.0113594  0.         0.07913393 0.03259242]
  [0.         0.04170453 0.         0.         0.06993529 0.06575473
   0.0522849  0.         0.07095578 0.        ]
  [0.01493067 0.         0.01155351 0.03023915 0.         0.07183117
   0.         0.         0.06392724 0.        ]
  [0.         0.         0.04520405 0.05943425 0.01205751 0.09352667
   0.         0.29038858 0.11621773 0.03738396]
  [0.05296125 0.         0.06505691 0.         0.12159723 0.01677563
   0.06764197 0.04094297 0.         0.        ]
  [0.         0.04293045 0.09642138 0.06938893 0.06673468 0.09624761
   0.         0.         0.07041401 0.02573212]
  [0.18891551 0.         0.02795452 0.0593465  0.08957453 0.03118257
   0.         0.04872947 0.11538929 0.09333962]
  [0.09014157 0.         0.07314092 0.         0.01620315 0.
   0.04359028 0.         0.16689564 0.        ]
  [0.         0.0095845  0.         0.         0.         0.
   0.04446055 0.         0.13505441 0.01784127]
  [0.         0.         0.         0.0320859  0.03948433 0.
   0.         0.03501386 0.         0.09109423]]]"
21,0.4188970203868269,"[[[0.         0.         0.0142452  0.         0.10152258 0.
   0.00728734 0.         0.07159649 0.03892267]
  [0.         0.0391114  0.         0.         0.06481033 0.05679415
   0.05117393 0.         0.06629686 0.        ]
  [0.01061569 0.         0.00734047 0.03368631 0.         0.06856908
   0.         0.         0.05283111 0.        ]
  [0.         0.         0.05200789 0.05498367 0.01362429 0.08603431
   0.         0.28148803 0.11578377 0.03592718]
  [0.05182368 0.         0.06808521 0.         0.11794421 0.01498502
   0.06645846 0.0387702  0.         0.        ]
  [0.         0.04015656 0.09023587 0.07014377 0.06896488 0.09363203
   0.         0.         0.06558126 0.02146176]
  [0.17866285 0.         0.0262125  0.05494355 0.08520228 0.02797701
   0.         0.05179783 0.10754544 0.08323355]
  [0.08249351 0.         0.07239122 0.         0.00758664 0.
   0.04313616 0.         0.15835515 0.        ]
  [0.         0.01332352 0.         0.         0.         0.
   0.04467268 0.         0.13146771 0.01982163]
  [0.         0.         0.         0.03101646 0.03757348 0.
   0.         0.03106884 0.         0.0906125 ]]]"
